Run,Time(ms),Memory(Bytes)
1,5.036,11153408
2,5.002,11247616
3,4.993,11247616
4,5.012,11153408
5,5.064,11145216
6,5.075,11161600
7,5.007,11251712
8,4.990,11259904
9,5.021,11153408
10,5.011,11198464
11,5.133,11276288
12,5.035,11149312
13,5.073,11243520
14,5.165,11300864
15,5.023,11247616
16,5.004,11276288
17,5.030,11161600
18,4.979,11259904
19,5.038,11157504
20,4.959,11300864
21,5.015,11296768
22,5.092,11272192
23,5.143,11177984
24,5.064,11259904
25,5.074,11177984
26,5.028,11247616
27,5.058,11235328
28,4.998,11259904
29,5.032,11276288
30,5.059,11251712
31,5.110,11243520
32,124.514,11149312
33,5.137,11255808
34,4.958,11276288
35,5.017,11350016
36,5.016,11276288
37,4.999,11264000
38,4.958,11235328
39,4.996,11243520
40,4.986,11145216
41,5.137,11264000
42,5.014,11272192
43,5.095,11243520
44,5.082,11177984
45,5.026,11173888
46,4.948,11177984
47,5.085,11153408
48,4.979,11272192
49,4.973,11264000
50,4.985,11235328
51,5.097,11296768
52,4.975,11149312
53,5.019,11354112
54,4.966,11243520
55,5.015,11149312
56,5.025,11149312
57,5.003,11276288
58,4.926,11272192
59,5.049,11243520
60,124.427,11341824
61,5.051,11231232
62,5.022,11354112
63,5.089,11255808
64,5.176,11153408
65,5.066,11354112
66,5.040,11202560
67,5.060,11264000
68,5.010,11296768
69,126.357,11177984
70,4.996,11345920
71,5.029,11235328
72,4.936,11173888
73,4.993,11247616
74,4.960,11251712
75,5.089,11255808
76,5.110,11173888
77,5.016,11145216
78,4.988,11149312
79,5.040,11345920
80,4.988,11149312
81,4.953,11264000
82,4.946,11276288
83,4.959,11173888
84,5.025,11157504
85,4.926,11153408
86,5.016,11243520
87,4.979,11149312
88,124.791,11173888
89,4.996,11173888
90,5.110,11350016
91,5.006,11124736
92,4.986,11259904
93,5.076,11341824
94,4.995,11235328
95,5.011,11247616
96,5.068,11354112
97,4.974,11350016
98,5.005,11177984
99,5.119,11145216
100,5.060,11177984

Statistics:
Average Time,9.827 ms
Max Time,126.357 ms
Average Memory,10.712 MB
Max Memory,10.828 MB
