Run,Time(ms),Memory(Bytes)
1,279.582,6852608
2,278.413,6893568
3,403.494,7028736
4,277.984,7012352
5,280.155,6856704
6,277.306,6922240
7,278.919,6918144
8,277.719,7061504
9,276.644,7045120
10,402.176,6901760

Statistics:
Average Time,303.239 ms
Max Time,403.494 ms
Average Memory,6.627 MB
Max Memory,6.734 MB
