Run,Time(ms),Memory(Bytes)
1,401.209,6848512
2,276.857,6946816
3,276.528,7000064
4,400.819,6987776
5,275.936,7061504
6,276.685,6995968
7,276.508,6942720
8,402.912,7008256
9,276.688,6901760
10,276.353,7012352

Statistics:
Average Time,314.049 ms
Max Time,402.912 ms
Average Memory,6.648 MB
Max Memory,6.734 MB
