Time(ms),Memory(Bytes)
0.201,6926336.0
0.194,6877184.0
0.192,6836224.0
0.193,6758400.0
0.199,6623232.0
0.231,6565888.0
0.198,6725632.0
0.200,6840320.0
0.208,7036928.0
0.193,7741440.0
0.194,6905856.0
0.196,6455296.0
0.191,6766592.0
0.197,6295552.0
0.192,6758400.0
0.197,6844416.0
0.197,6569984.0
0.197,6766592.0
0.205,6627328.0
0.229,6709248.0
0.191,6934528.0
0.191,6664192.0
0.191,6713344.0
0.191,6746112.0
0.193,6299648.0
0.194,6574080.0
0.197,6717440.0
0.261,6361088.0
0.195,6283264.0
0.286,6664192.0
0.194,6574080.0
0.195,6938624.0
0.250,7012352.0
0.198,7032832.0
0.211,6488064.0
0.194,6619136.0
0.235,6889472.0
0.202,6721536.0
0.272,7032832.0
0.220,6995968.0
0.199,6475776.0
0.230,6995968.0
0.209,7012352.0
0.193,6471680.0
0.291,6643712.0
0.201,6914048.0
0.211,6348800.0
0.208,6356992.0
0.253,6725632.0
0.193,6385664.0
0.191,6746112.0
0.192,6303744.0
0.211,6283264.0
0.246,6905856.0
0.229,6926336.0
0.212,6709248.0
0.199,6524928.0
0.191,6643712.0
0.193,6938624.0
0.203,6307840.0
0.199,6443008.0
0.244,6631424.0
0.206,6750208.0
0.197,6569984.0
0.214,6623232.0
0.213,6578176.0
0.233,6721536.0
0.192,6742016.0
0.205,6848512.0
0.296,6844416.0
0.192,6619136.0
0.207,6631424.0
0.192,7016448.0
0.202,6631424.0
0.199,6983680.0
0.194,6631424.0
0.361,6565888.0
0.193,6656000.0
0.200,6987776.0
0.195,6610944.0
0.194,6631424.0
0.366,6881280.0
0.246,6635520.0
0.208,6619136.0
0.198,6721536.0
0.218,6721536.0
0.192,6639616.0
0.192,6619136.0
0.195,6979584.0
0.200,6991872.0
0.286,6471680.0
0.195,6455296.0
0.230,6901760.0
0.265,6963200.0
0.193,6639616.0
0.191,6995968.0
0.198,6766592.0
0.201,6660096.0
0.200,6713344.0
0.226,6991872.0
