Time(ms),Memory(Bytes)
2.600,6901760.0
2.556,6897664.0
2.719,7032832.0
2.703,6983680.0
2.588,6991872.0
2.567,6901760.0
2.923,6922240.0
2.580,6840320.0
2.674,7032832.0
2.567,6901760.0
2.539,6991872.0
2.574,7012352.0
2.596,6914048.0
2.616,6848512.0
2.545,7032832.0
2.898,6909952.0
2.706,6909952.0
2.560,7041024.0
2.818,7041024.0
2.587,6901760.0
2.597,6922240.0
2.632,6897664.0
2.579,6844416.0
2.559,7041024.0
2.539,6979584.0
2.558,6995968.0
2.529,6934528.0
2.797,6987776.0
2.614,6995968.0
2.782,6979584.0
2.739,6901760.0
2.611,6938624.0
2.615,6864896.0
2.555,6922240.0
2.555,6987776.0
2.572,6909952.0
2.545,6983680.0
3.306,6926336.0
119.044,7012352.0
2.592,6848512.0
2.584,6901760.0
2.593,6963200.0
2.557,6889472.0
2.712,6995968.0
2.944,6983680.0
2.697,6914048.0
2.560,7036928.0
2.820,7036928.0
2.535,6991872.0
120.745,6885376.0
2.704,6914048.0
2.796,6848512.0
2.787,6987776.0
2.570,6840320.0
2.529,6889472.0
2.840,6885376.0
2.573,6885376.0
2.615,6901760.0
2.597,7041024.0
2.563,6889472.0
2.600,6983680.0
2.686,6983680.0
2.664,7036928.0
2.639,6991872.0
2.604,7028736.0
2.863,6897664.0
2.748,6885376.0
2.581,6979584.0
2.596,6795264.0
2.570,6938624.0
2.874,7041024.0
2.559,6983680.0
2.692,6844416.0
2.582,6938624.0
2.603,7036928.0
2.581,6926336.0
2.759,6934528.0
2.753,6889472.0
3.353,6983680.0
3.145,7028736.0
2.600,6922240.0
2.641,6938624.0
2.616,6836224.0
2.536,6832128.0
2.516,6938624.0
2.539,6844416.0
2.525,6889472.0
2.605,7028736.0
2.555,6844416.0
2.600,6836224.0
2.614,6893568.0
2.601,6983680.0
2.593,6991872.0
2.582,6848512.0
2.603,7016448.0
2.576,7036928.0
2.532,7032832.0
2.629,7032832.0
2.773,6889472.0
2.602,6983680.0
