Time(ms),Memory(Bytes)
2.660,7028736.0
2.466,6995968.0
2.491,6995968.0
2.495,6901760.0
2.430,7041024.0
2.515,7036928.0
2.434,6983680.0
2.620,6823936.0
2.494,6836224.0
2.538,6836224.0
2.767,7041024.0
2.518,6983680.0
2.526,7041024.0
2.544,6909952.0
2.476,6991872.0
2.522,7024640.0
2.437,6889472.0
2.460,6905856.0
120.732,6963200.0
2.598,6897664.0
2.486,7032832.0
2.490,6922240.0
2.438,6979584.0
2.462,6922240.0
2.446,6840320.0
2.439,7012352.0
2.735,7012352.0
2.496,7012352.0
2.488,6844416.0
2.470,6840320.0
2.455,6983680.0
2.464,6901760.0
2.475,7016448.0
2.484,6868992.0
2.496,6889472.0
2.532,6926336.0
2.473,6995968.0
2.481,7016448.0
2.452,6836224.0
2.454,6897664.0
2.448,7028736.0
2.438,7036928.0
2.458,7012352.0
2.441,6897664.0
2.519,6995968.0
2.566,6844416.0
2.589,6983680.0
2.470,6909952.0
2.437,6889472.0
2.665,6979584.0
2.624,7028736.0
2.648,6934528.0
2.450,7032832.0
2.443,6963200.0
2.472,6938624.0
2.527,6983680.0
2.467,6934528.0
2.513,6934528.0
2.460,6897664.0
2.458,6893568.0
2.490,6889472.0
2.432,6848512.0
2.509,6938624.0
2.451,6885376.0
2.539,6885376.0
2.489,6995968.0
2.454,6893568.0
2.583,6889472.0
2.427,6922240.0
2.462,6914048.0
2.407,7036928.0
2.558,6979584.0
2.445,6844416.0
2.449,6885376.0
2.435,6983680.0
2.577,6836224.0
124.814,6889472.0
2.405,7028736.0
2.453,6889472.0
2.486,6983680.0
2.575,6901760.0
2.470,6889472.0
2.423,6909952.0
2.435,6914048.0
2.462,6901760.0
2.543,6983680.0
2.635,6926336.0
2.457,6926336.0
2.474,6934528.0
2.479,6991872.0
2.489,7032832.0
2.472,6901760.0
2.489,6926336.0
2.537,6983680.0
2.763,7032832.0
2.463,6885376.0
2.501,6889472.0
2.422,7020544.0
2.456,6934528.0
2.455,6983680.0
