Time(ms),Memory(Bytes)
789.150,8957952.0
784.001,8937472.0
905.672,9162752.0
785.977,8957952.0
790.122,8937472.0
791.050,9031680.0
783.302,8974336.0
911.309,8957952.0
787.431,9101312.0
784.956,8945664.0
784.214,8945664.0
786.992,9080832.0
911.126,9076736.0
905.477,8970240.0
911.835,9150464.0
779.387,9043968.0
784.008,9064448.0
906.540,8957952.0
783.654,9105408.0
780.175,8962048.0
776.854,8949760.0
904.798,9080832.0
780.985,8937472.0
783.410,9056256.0
781.958,9064448.0
785.187,8945664.0
905.235,9064448.0
780.715,9007104.0
788.529,9154560.0
802.184,8974336.0
908.383,9064448.0
783.894,9150464.0
781.940,9158656.0
791.912,8982528.0
782.739,8937472.0
785.645,9150464.0
906.539,9056256.0
789.560,9064448.0
789.196,9064448.0
826.542,8970240.0
788.869,9052160.0
781.677,9101312.0
782.447,9076736.0
787.734,9043968.0
914.951,9052160.0
913.497,9052160.0
781.221,9101312.0
783.698,8974336.0
791.886,9052160.0
783.509,8945664.0
906.681,8937472.0
787.665,8990720.0
791.134,9031680.0
785.753,8945664.0
783.122,8937472.0
907.555,8974336.0
778.545,9043968.0
783.389,8970240.0
784.518,9043968.0
784.225,8974336.0
910.470,9064448.0
908.431,9101312.0
783.872,9150464.0
785.593,8945664.0
782.847,8945664.0
782.584,8978432.0
910.751,9068544.0
784.800,8937472.0
786.192,9150464.0
790.431,9031680.0
804.370,8937472.0
794.489,9064448.0
788.430,8957952.0
786.482,9052160.0
908.550,9064448.0
779.159,9003008.0
780.596,9052160.0
781.261,9064448.0
913.747,8974336.0
917.566,8937472.0
942.551,9035776.0
908.262,9064448.0
918.944,8945664.0
789.014,8957952.0
789.748,8970240.0
799.141,8937472.0
793.025,9052160.0
781.840,8970240.0
918.551,9064448.0
783.414,9052160.0
792.229,9154560.0
786.000,8945664.0
783.495,9076736.0
786.358,8945664.0
909.486,8949760.0
924.400,9150464.0
785.542,9043968.0
782.452,9064448.0
781.295,9076736.0
907.510,8957952.0
