Run,Time(ms),Memory(Bytes)
1,0.414,7020544
2,0.481,7196672
3,0.403,7106560
4,0.410,7114752
5,0.429,7114752
6,0.383,7106560
7,0.375,7102464
8,0.385,7266304
9,0.426,7192576
10,0.402,7151616

Statistics:
Average Time,0.411 ms
Max Time,0.481 ms
Average Memory,6.807 MB
Max Memory,6.930 MB
