Run,Time(ms),Memory(Bytes)
1,0.002,7106560
2,0.001,7176192
3,0.001,7090176
4,0.002,7069696
5,0.001,7143424
6,0.001,7155712
7,0.001,7176192
8,0.001,7237632
9,0.001,7090176
10,0.002,7229440

Statistics:
Average Time,0.001 ms
Max Time,0.002 ms
Average Memory,6.816 MB
Max Memory,6.902 MB
