Run,Time(ms),Memory(Bytes)
1,0.443,6995968
2,0.435,6893568
3,0.460,6631424
4,0.443,6774784
5,0.474,6643712
6,0.449,6955008
7,0.443,6914048
8,0.451,6848512
9,0.464,6742016
10,0.438,6742016

Statistics:
Average Time,0.450 ms
Max Time,0.474 ms
Average Memory,6.498 MB
Max Memory,6.672 MB
