Time(ms),Memory(Bytes)
0.175,6930432.0
0.173,6733824.0
0.180,7000064.0
0.192,6684672.0
0.170,6852608.0
0.177,6918144.0
0.190,6742016.0
0.193,6664192.0
0.157,6664192.0
0.167,6918144.0
0.189,6930432.0
0.176,6852608.0
0.174,6852608.0
0.231,6946816.0
0.257,6922240.0
0.414,7057408.0
5.112,11419648.0
0.390,7049216.0
0.329,7000064.0
0.418,6922240.0
4.420,11370496.0
0.225,6856704.0
0.164,6586368.0
0.171,7032832.0
0.178,7036928.0
0.185,6959104.0
0.164,6852608.0
0.186,6959104.0
0.183,6729728.0
0.240,4079616.0
0.175,6660096.0
0.170,7012352.0
0.161,6934528.0
0.174,6946816.0
0.174,6901760.0
0.188,6942720.0
0.179,6955008.0
4.294,10559488.0
0.169,6406144.0
0.177,6778880.0
0.176,6856704.0
0.177,6864896.0
0.183,6791168.0
0.167,6922240.0
4.084,6955008.0
0.190,6463488.0
0.177,7000064.0
0.182,7032832.0
0.187,6762496.0
0.177,6684672.0
0.185,6922240.0
0.168,6586368.0
3.294,11182080.0
0.172,6651904.0
0.173,6676480.0
0.175,6729728.0
0.162,6782976.0
0.158,6918144.0
0.187,536576.0
0.195,6635520.0
0.185,6860800.0
0.175,6676480.0
0.177,6676480.0
0.170,7057408.0
0.164,6909952.0
0.180,7061504.0
0.189,6660096.0
0.174,6918144.0
0.168,6946816.0
0.185,7016448.0
0.174,6922240.0
0.169,6983680.0
0.186,6631424.0
0.179,6901760.0
0.184,6918144.0
0.177,7004160.0
0.191,6651904.0
0.189,6860800.0
0.190,6942720.0
0.184,6918144.0
0.210,6918144.0
0.172,6905856.0
0.170,7000064.0
0.186,6942720.0
0.185,6684672.0
0.182,6922240.0
0.176,6664192.0
0.174,6922240.0
0.182,6852608.0
0.172,6729728.0
3.358,11079680.0
0.168,6651904.0
0.170,6946816.0
0.181,6729728.0
0.183,6631424.0
0.191,6586368.0
0.187,6733824.0
0.195,6664192.0
0.171,6791168.0
0.188,6930432.0
