Time(ms),Memory(Bytes)
123.208,7004160.0
1.001,7008256.0
0.798,6918144.0
0.756,6959104.0
0.935,6864896.0
0.942,6922240.0
0.909,6901760.0
0.809,6946816.0
1.001,6823936.0
0.880,6922240.0
1.105,7004160.0
0.942,6922240.0
1.009,6922240.0
0.927,7057408.0
1.107,7000064.0
0.844,7938048.0
0.991,6946816.0
0.816,6856704.0
0.902,7057408.0
4.163,10854400.0
1.093,7004160.0
1.053,6934528.0
0.885,7864320.0
4.196,10911744.0
0.977,7008256.0
0.916,6918144.0
0.922,6918144.0
0.773,6848512.0
4.096,11128832.0
1.003,6922240.0
4.347,11476992.0
0.890,6852608.0
0.853,7057408.0
0.797,7008256.0
0.785,7036928.0
0.972,7004160.0
0.955,7057408.0
0.857,7057408.0
0.885,6918144.0
4.276,11350016.0
0.731,7057408.0
0.963,6860800.0
0.969,6942720.0
0.853,7049216.0
0.933,6864896.0
0.876,7004160.0
0.904,6918144.0
0.985,7004160.0
4.178,11452416.0
4.413,11395072.0
0.818,7049216.0
1.106,6918144.0
0.806,6922240.0
4.097,11149312.0
0.856,6930432.0
0.962,6918144.0
0.948,7004160.0
0.996,6864896.0
0.999,7032832.0
1.094,7708672.0
0.875,6959104.0
0.896,7004160.0
0.745,6942720.0
0.873,6905856.0
0.831,6955008.0
0.969,7036928.0
0.787,6942720.0
0.949,6930432.0
0.839,6955008.0
0.889,7053312.0
1.050,7004160.0
0.976,6860800.0
0.852,7049216.0
0.790,6909952.0
0.942,7012352.0
0.791,6930432.0
0.907,7057408.0
1.002,6918144.0
0.809,6852608.0
1.051,6946816.0
0.838,7032832.0
0.952,6852608.0
0.844,6893568.0
0.896,7008256.0
0.758,6856704.0
0.916,6942720.0
0.978,6946816.0
0.839,6922240.0
119.227,7032832.0
0.917,6901760.0
0.929,7016448.0
0.952,6852608.0
0.835,6909952.0
0.910,7053312.0
0.882,7004160.0
0.949,6848512.0
0.968,7057408.0
0.962,6905856.0
0.935,7057408.0
0.852,7049216.0
