Time(ms),Memory(Bytes)
0.126,6930432.0
0.150,6942720.0
0.138,6946816.0
0.111,7053312.0
0.120,7049216.0
0.099,6946816.0
0.135,6979584.0
3.273,11202560.0
0.139,6762496.0
0.137,7036928.0
0.127,7061504.0
3.251,11108352.0
0.141,7061504.0
0.162,7012352.0
0.128,7008256.0
0.137,6742016.0
3.300,10788864.0
0.157,6909952.0
0.152,6586368.0
0.125,6664192.0
0.156,6746112.0
0.123,6451200.0
0.150,6852608.0
0.132,6402048.0
0.102,6955008.0
0.132,7004160.0
3.229,11075584.0
0.140,7012352.0
0.113,6852608.0
0.142,6901760.0
0.123,6909952.0
0.152,6590464.0
0.131,6787072.0
0.126,6688768.0
0.149,6942720.0
0.104,6836224.0
0.141,6930432.0
0.125,6930432.0
3.305,10928128.0
0.143,7000064.0
3.236,10936320.0
0.196,7053312.0
0.140,6922240.0
0.145,6742016.0
0.115,6586368.0
0.132,6733824.0
0.191,6955008.0
0.120,6934528.0
0.145,6930432.0
0.140,7016448.0
0.133,6922240.0
0.138,6955008.0
0.122,7000064.0
0.135,6901760.0
0.127,7049216.0
0.136,6995968.0
0.144,6901760.0
0.123,7000064.0
0.143,6676480.0
0.137,6868992.0
0.182,6901760.0
0.117,6746112.0
0.124,6918144.0
0.120,6864896.0
0.111,6860800.0
0.148,7004160.0
0.108,6856704.0
0.115,6889472.0
0.119,6959104.0
0.122,6909952.0
0.128,7057408.0
0.140,6942720.0
0.150,6955008.0
0.130,6946816.0
0.132,6909952.0
0.150,6918144.0
123.273,8093696.0
3.216,10854400.0
0.152,7061504.0
0.130,6463488.0
0.215,6647808.0
0.139,7008256.0
0.162,7000064.0
0.126,7012352.0
0.146,6918144.0
3.222,11218944.0
0.120,6918144.0
0.104,6860800.0
0.126,6905856.0
0.123,6909952.0
0.124,7053312.0
0.161,7016448.0
0.162,6746112.0
0.149,6942720.0
0.157,6664192.0
0.137,6672384.0
0.124,6684672.0
0.118,6946816.0
0.144,6647808.0
0.136,7012352.0
