Time(ms),Memory(Bytes)
0.227,6733824.0
0.190,7053312.0
0.188,6909952.0
3.258,11218944.0
0.185,6864896.0
3.480,10764288.0
0.199,6901760.0
3.556,10571776.0
0.194,6897664.0
0.191,6897664.0
0.205,6586368.0
0.211,7049216.0
0.174,6737920.0
0.197,6918144.0
0.189,6930432.0
0.187,6463488.0
0.188,6733824.0
0.194,6901760.0
0.180,6959104.0
0.195,6905856.0
0.182,6922240.0
0.178,7036928.0
0.189,7049216.0
0.194,6647808.0
0.183,6676480.0
0.183,6676480.0
0.206,6955008.0
0.183,7004160.0
0.177,6639616.0
0.200,6660096.0
0.196,6733824.0
114.734,11071488.0
0.198,6656000.0
0.193,6905856.0
0.178,7012352.0
0.194,6672384.0
0.188,6860800.0
0.201,6905856.0
0.192,6782976.0
0.187,6918144.0
0.200,7032832.0
3.348,10805248.0
0.195,6672384.0
0.222,6897664.0
0.182,6856704.0
0.186,6852608.0
0.189,6369280.0
0.186,6647808.0
0.188,7057408.0
0.193,7004160.0
0.185,6664192.0
0.188,6582272.0
0.182,6856704.0
0.193,6852608.0
0.193,7032832.0
0.210,7053312.0
0.184,6885376.0
0.190,6918144.0
3.318,11108352.0
0.192,6922240.0
0.190,7008256.0
0.202,6664192.0
0.195,7061504.0
0.185,6856704.0
0.189,6651904.0
0.188,6582272.0
0.182,6922240.0
0.199,6905856.0
0.187,6635520.0
0.192,6635520.0
0.196,6647808.0
0.208,6922240.0
0.188,7000064.0
0.195,7049216.0
0.216,6946816.0
0.181,6647808.0
0.183,7004160.0
0.190,6946816.0
0.210,7057408.0
0.185,6946816.0
0.201,6766592.0
0.193,6901760.0
0.175,6946816.0
0.176,6905856.0
0.180,6942720.0
0.180,7004160.0
0.193,6905856.0
3.306,10911744.0
0.188,6946816.0
0.189,6762496.0
0.196,6901760.0
0.219,7004160.0
0.177,6631424.0
0.182,6856704.0
0.193,6955008.0
0.200,6733824.0
0.187,6746112.0
0.182,7057408.0
0.178,7036928.0
0.186,6590464.0
