Time(ms),Memory(Bytes)
0.176,6909952.0
0.184,6864896.0
0.212,7053312.0
0.160,7012352.0
0.175,6946816.0
3.427,11059200.0
3.350,11059200.0
3.337,10944512.0
0.179,6402048.0
0.181,6676480.0
0.180,6922240.0
3.344,11075584.0
0.179,7061504.0
0.171,6651904.0
3.273,11177984.0
0.182,7049216.0
0.183,6856704.0
0.182,7032832.0
0.231,6762496.0
0.202,6946816.0
0.173,6856704.0
3.382,11067392.0
0.178,6676480.0
0.224,6746112.0
0.181,6647808.0
0.181,6860800.0
0.194,6959104.0
3.295,11345920.0
0.192,7032832.0
0.178,6860800.0
0.175,6627328.0
0.188,6942720.0
0.179,6377472.0
0.179,6688768.0
0.169,6918144.0
0.168,6582272.0
0.207,6918144.0
0.190,7036928.0
0.180,6885376.0
0.182,6852608.0
0.176,6946816.0
0.184,7012352.0
0.182,6688768.0
0.178,6787072.0
0.214,6901760.0
0.187,6381568.0
3.288,11153408.0
0.173,7004160.0
0.157,7061504.0
3.358,11104256.0
0.191,6955008.0
0.190,7036928.0
0.168,6864896.0
0.166,7008256.0
0.169,6926336.0
0.183,6946816.0
0.180,7004160.0
0.170,6791168.0
0.182,6852608.0
0.179,7036928.0
0.176,6647808.0
3.341,11112448.0
0.168,6594560.0
0.167,6778880.0
0.205,7012352.0
0.167,6766592.0
0.184,6918144.0
0.173,6733824.0
0.175,6594560.0
0.163,6946816.0
0.178,6930432.0
0.174,6909952.0
0.172,6860800.0
0.170,6852608.0
0.186,7049216.0
0.166,7008256.0
3.588,10878976.0
0.221,6639616.0
0.190,7032832.0
0.183,6852608.0
0.183,6959104.0
0.183,6918144.0
0.178,6942720.0
0.193,6651904.0
0.171,6946816.0
0.180,6651904.0
0.190,6909952.0
0.196,7004160.0
0.172,6594560.0
0.185,6942720.0
0.197,6955008.0
0.174,7012352.0
0.166,6860800.0
0.216,6942720.0
0.187,6905856.0
3.306,11083776.0
0.183,6672384.0
0.180,7049216.0
0.183,7012352.0
0.190,6647808.0
