Time(ms),Memory(Bytes)
427.529,11747328.0
432.354,11726848.0
429.583,11644928.0
302.636,11628544.0
301.768,11599872.0
297.004,11612160.0
297.765,11722752.0
305.162,11595776.0
430.103,11567104.0
418.710,11649024.0
303.487,11653120.0
297.643,11759616.0
305.473,11718656.0
301.517,11735040.0
299.321,11739136.0
299.185,11759616.0
424.277,11743232.0
427.287,11616256.0
424.563,11763712.0
427.667,11665408.0
422.402,11649024.0
301.537,11722752.0
307.188,11636736.0
300.204,11763712.0
302.047,11636736.0
306.735,11628544.0
311.612,11575296.0
298.951,11616256.0
312.587,11718656.0
434.971,11608064.0
425.455,11722752.0
297.020,11653120.0
420.747,11628544.0
437.874,11665408.0
425.965,11640832.0
298.803,11739136.0
306.546,11628544.0
301.072,11722752.0
299.410,11628544.0
317.290,11522048.0
301.767,11751424.0
301.790,11722752.0
304.450,11747328.0
307.933,11710464.0
298.084,11665408.0
310.316,11612160.0
298.502,11616256.0
426.872,11689984.0
427.583,11689984.0
433.544,11718656.0
429.561,11608064.0
423.058,11616256.0
430.259,11665408.0
299.078,11735040.0
297.168,11599872.0
297.717,11616256.0
302.955,11669504.0
297.412,11612160.0
425.908,11739136.0
430.819,11649024.0
423.857,11669504.0
422.927,11747328.0
304.543,11759616.0
427.292,11743232.0
299.150,11743232.0
299.897,11735040.0
300.432,11603968.0
304.375,11612160.0
305.678,11644928.0
427.261,11616256.0
423.584,11726848.0
428.260,11735040.0
426.711,11608064.0
294.619,11739136.0
298.440,11718656.0
299.796,11763712.0
308.177,11649024.0
300.980,11718656.0
420.279,11644928.0
420.918,11763712.0
301.364,11669504.0
306.714,11689984.0
298.906,11739136.0
300.574,11722752.0
301.014,11612160.0
421.816,11718656.0
423.932,11612160.0
424.964,11579392.0
299.282,11644928.0
298.708,11608064.0
297.471,11739136.0
294.372,11763712.0
294.997,11726848.0
425.517,11722752.0
425.282,11653120.0
435.061,11755520.0
432.633,11665408.0
295.471,11722752.0
304.892,11636736.0
297.161,11649024.0
