Time(ms),Memory(Bytes)
0.151,6615040.0
3.287,11087872.0
0.147,7016448.0
0.133,6946816.0
0.152,6909952.0
0.149,7049216.0
0.145,6934528.0
0.147,6909952.0
0.149,6676480.0
0.172,6934528.0
0.199,6651904.0
0.148,6729728.0
0.142,6193152.0
0.173,6647808.0
0.163,6135808.0
0.153,6467584.0
0.165,6651904.0
0.144,6909952.0
0.140,6946816.0
0.195,6324224.0
0.156,6733824.0
0.150,6995968.0
0.154,6647808.0
0.160,6909952.0
0.150,6729728.0
0.176,6651904.0
0.164,6856704.0
0.149,7061504.0
0.135,6782976.0
0.147,6901760.0
0.173,6651904.0
0.135,6586368.0
0.138,6688768.0
0.145,6864896.0
0.136,6672384.0
0.139,6922240.0
0.162,6959104.0
0.148,6918144.0
0.127,6946816.0
0.138,7053312.0
0.129,6516736.0
0.320,6582272.0
0.128,6668288.0
0.145,7057408.0
0.147,6651904.0
0.145,7004160.0
0.139,6905856.0
0.122,6942720.0
0.159,6729728.0
0.161,6942720.0
0.139,6647808.0
0.158,7012352.0
0.163,6791168.0
0.158,6856704.0
0.143,6852608.0
0.144,6782976.0
0.126,6635520.0
3.600,11161600.0
0.164,7032832.0
0.127,6742016.0
0.166,6791168.0
0.159,6860800.0
0.133,6959104.0
0.211,6918144.0
3.353,11218944.0
0.154,7061504.0
0.142,6737920.0
0.132,7008256.0
0.156,7004160.0
0.152,6660096.0
0.149,7049216.0
0.154,7004160.0
0.148,7008256.0
0.131,6660096.0
0.144,6639616.0
0.152,6676480.0
0.151,6778880.0
0.169,6729728.0
0.134,6942720.0
0.140,6934528.0
0.151,7004160.0
0.143,6778880.0
0.173,6512640.0
0.131,6492160.0
0.146,6590464.0
0.145,6672384.0
0.143,6676480.0
0.125,6860800.0
0.163,7057408.0
0.166,7049216.0
0.195,6922240.0
0.158,6746112.0
0.186,7036928.0
3.336,11489280.0
0.161,6918144.0
0.156,7057408.0
3.306,11083776.0
0.157,6930432.0
0.134,6733824.0
0.151,7004160.0
