Run,Time(ms),Memory(Bytes)
1,0.039,7135232
2,0.052,7176192
3,0.036,7086080
4,0.037,7168000
5,0.036,7225344
6,0.036,7159808
7,0.041,7176192
8,0.039,7225344
9,0.072,7200768
10,0.035,7135232

Statistics:
Average Time,0.042 ms
Max Time,0.072 ms
Average Memory,6.837 MB
Max Memory,6.891 MB
