Run,Time(ms),Memory(Bytes)
1,3709.450,11448320
2,3709.330,11460608
3,3667.210,11522048
4,3681.630,11411456
5,3693.750,11329536
6,3933.360,11382784
7,3652.130,11460608
8,3655.440,11325440
9,4041.810,11436032
10,3698.150,11382784

Statistics:
Average Time,3744.226 ms
Max Time,4041.810 ms
Average Memory,10.887 MB
Max Memory,10.988 MB
