Run,Time(ms),Memory(Bytes)
1,3605.870,11329536
2,3711.840,11440128
3,3666.250,11427840
4,3674.060,11321344
5,3660.500,11325440
6,3649.290,11460608
7,3695.020,11399168
8,3703.860,11325440
9,3728.140,11427840
10,3711.520,11440128

Statistics:
Average Time,3680.635 ms
Max Time,3728.140 ms
Average Memory,10.862 MB
Max Memory,10.930 MB
