Run,Time(ms),Memory(Bytes)
1,3632.520,11456512
2,3698.000,11440128
3,3667.810,11452416
4,3708.960,11321344
5,3693.830,11427840
6,4293.020,11427840
7,3837.180,11448320
8,3706.580,11403264
9,3678.950,11436032
10,3666.410,11386880

Statistics:
Average Time,3758.326 ms
Max Time,4293.020 ms
Average Memory,10.891 MB
Max Memory,10.926 MB
