Run,Time(ms),Memory(Bytes)
1,0.262,6647808
2,0.266,6938624
3,0.254,6778880
4,0.259,6684672
5,0.251,6631424
6,0.252,6737920
7,0.253,7000064
8,0.250,6914048
9,0.261,6631424
10,0.253,7057408
11,0.252,6864896
12,0.259,6680576
13,0.258,6840320
14,0.257,7000064
15,0.253,6926336
16,0.258,6742016
17,0.249,6897664
18,0.253,6909952
19,0.259,6729728
20,0.254,6729728
21,0.271,6856704
22,0.251,6737920
23,0.252,6860800
24,0.251,6950912
25,0.258,6934528
26,0.257,6942720
27,0.252,6848512
28,0.250,7000064
29,0.264,6742016
30,0.286,7053312
31,0.252,6930432
32,0.255,6893568
33,0.253,7057408
34,0.255,6623232
35,0.253,6782976
36,0.252,7000064
37,0.257,6631424
38,0.254,6684672
39,0.251,6901760
40,0.256,6782976
41,0.251,7053312
42,0.251,6926336
43,0.252,7000064
44,0.253,7028736
45,0.260,7000064
46,0.257,6901760
47,0.257,6725632
48,0.270,6729728
49,0.253,6647808
50,0.290,6656000
51,0.253,6680576
52,0.252,6950912
53,0.252,7053312
54,0.259,6774784
55,0.291,6914048
56,0.252,6586368
57,0.258,6893568
58,0.263,6774784
59,0.269,6647808
60,109.723,6934528
61,0.250,7049216
62,0.250,6995968
63,0.251,6901760
64,0.253,6897664
65,0.251,7053312
66,0.252,7008256
67,0.252,6905856
68,0.289,6840320
69,0.258,6725632
70,0.250,6832128
71,0.261,6643712
72,0.262,6582272
73,0.303,6668288
74,0.260,6729728
75,0.251,6643712
76,0.253,6733824
77,0.260,7008256
78,0.278,7000064
79,0.253,6643712
80,0.256,6930432
81,0.254,6733824
82,0.262,7012352
83,0.259,6635520
84,0.256,6668288
85,0.254,6914048
86,0.256,6987776
87,0.252,6955008
88,0.250,6918144
89,0.254,6787072
90,0.261,6918144
91,0.254,6656000
92,0.253,6995968
93,0.253,6938624
94,0.252,6955008
95,0.255,7028736
96,0.256,6660096
97,0.252,6590464
98,0.266,6729728
99,0.250,6782976
100,0.252,6578176

Statistics:
Average Time,1.352 ms
Max Time,109.723 ms
Average Memory,6.520 MB
Max Memory,6.730 MB
