Run,Time(ms),Memory(Bytes)
1,4.134,7311360
2,4.361,6938624
3,4.185,6848512
4,4.160,6950912
5,4.019,7204864
6,4.191,6942720
7,4.236,7032832
8,4.264,6914048
9,4.147,7000064
10,4.192,7053312
11,4.152,7012352
12,4.350,6942720
13,4.135,6914048
14,4.374,6848512
15,4.163,6955008
16,4.227,7008256
17,4.170,6897664
18,4.170,7057408
19,4.201,7000064
20,4.159,7012352
21,4.143,6901760
22,4.134,6938624
23,4.232,6926336
24,4.117,6852608
25,4.124,6995968
26,129.013,7057408
27,4.217,6926336
28,4.186,6856704
29,4.165,6860800
30,4.176,6885376
31,4.156,6897664
32,4.155,6914048
33,4.234,6848512
34,3.832,7004160
35,4.158,6955008
36,4.119,7045120
37,4.083,6856704
38,3.987,7311360
39,4.000,7311360
40,3.988,7229440
41,4.014,7233536
42,3.838,6848512
43,4.203,6918144
44,4.171,6955008
45,4.127,7000064
46,4.064,7323648
47,4.057,7335936
48,4.096,7360512
49,4.161,6914048
50,4.215,6995968
51,4.158,6918144
52,4.151,6914048
53,4.190,6930432
54,4.193,7299072
55,4.126,7049216
56,130.089,7045120
57,4.151,6848512
58,4.299,7364608
59,4.496,6848512
60,4.123,6938624
61,4.120,6823936
62,4.184,7004160
63,4.133,7000064
64,4.042,7049216
65,4.199,7004160
66,3.906,6856704
67,4.072,7032832
68,4.094,7049216
69,4.112,7028736
70,4.046,6852608
71,4.047,7204864
72,4.184,6914048
73,4.171,6901760
74,4.134,7057408
75,4.145,6950912
76,4.132,7000064
77,4.186,7045120
78,4.147,7045120
79,3.841,7004160
80,4.156,7000064
81,4.118,6942720
82,4.103,6914048
83,4.089,6905856
84,4.097,7004160
85,4.135,6811648
86,4.099,7335936
87,4.144,6950912
88,4.155,6942720
89,4.105,6860800
90,4.159,6848512
91,4.085,7217152
92,4.177,7049216
93,4.134,6938624
94,129.861,7012352
95,4.038,7057408
96,3.951,7204864
97,4.097,7503872
98,4.135,7012352
99,3.956,7290880
100,4.048,7335936

Statistics:
Average Time,7.899 ms
Max Time,130.089 ms
Average Memory,6.689 MB
Max Memory,7.156 MB
