Run,Time(ms),Memory(Bytes)
1,0.254,7004160
2,0.217,6926336
3,0.220,6901760
4,0.225,6914048
5,0.219,6897664
6,0.219,6901760
7,0.228,7000064
8,0.217,6410240
9,0.223,6938624
10,0.227,6737920
11,0.224,6656000
12,0.227,6938624
13,0.227,6914048
14,0.229,6316032
15,0.217,6791168
16,0.227,6914048
17,0.219,7049216
18,0.219,6918144
19,0.224,7057408
20,0.217,6733824
21,0.219,6914048
22,0.262,7057408
23,0.219,6643712
24,0.220,6758400
25,0.219,7057408
26,0.218,6926336
27,0.215,7000064
28,0.219,6643712
29,0.225,6918144
30,0.225,6402048
31,0.218,6590464
32,0.219,7012352
33,0.218,7012352
34,0.219,6848512
35,0.226,6856704
36,0.217,7057408
37,0.218,7057408
38,0.221,6955008
39,0.220,6950912
40,0.233,6901760
41,0.229,6942720
42,0.233,6934528
43,0.225,7000064
44,0.224,6930432
45,0.219,6578176
46,0.227,6914048
47,0.218,7049216
48,0.219,6909952
49,0.217,7008256
50,0.219,6918144
51,0.218,7049216
52,0.219,6647808
53,0.218,6918144
54,0.219,6901760
55,0.222,6787072
56,0.251,7000064
57,0.220,6627328
58,0.222,6950912
59,0.217,6918144
60,0.218,6860800
61,0.219,7012352
62,0.219,6914048
63,0.218,6848512
64,0.218,7012352
65,0.218,6938624
66,0.217,6909952
67,0.220,6934528
68,0.217,6955008
69,0.219,6942720
70,0.217,6778880
71,0.225,7057408
72,0.220,6647808
73,0.221,7045120
74,0.228,6926336
75,0.263,6729728
76,0.224,7049216
77,0.258,6901760
78,0.220,6918144
79,0.219,7053312
80,0.218,6848512
81,0.219,6402048
82,0.220,6778880
83,0.219,6512640
84,0.218,7032832
85,0.219,6848512
86,0.217,6918144
87,0.219,6729728
88,0.220,7053312
89,0.231,6930432
90,0.226,7032832
91,0.250,6955008
92,0.251,7049216
93,0.219,6901760
94,0.222,6914048
95,0.217,6852608
96,0.230,6647808
97,0.226,7004160
98,0.220,7000064
99,0.227,6938624
100,0.217,7028736

Statistics:
Average Time,0.224 ms
Max Time,0.263 ms
Average Memory,6.564 MB
Max Memory,6.730 MB
