Run,Time(ms),Memory(Bytes)
1,2.874,6995968
2,2.882,6918144
3,2.864,6926336
4,2.882,6901760
5,2.865,6938624
6,2.937,7028736
7,2.850,7053312
8,3.076,6905856
9,2.980,6840320
10,2.854,6856704
11,121.425,6955008
12,2.833,6926336
13,2.838,6930432
14,2.875,6938624
15,2.852,6942720
16,3.451,6881280
17,2.939,6938624
18,2.859,6918144
19,2.849,6897664
20,2.854,6938624
21,2.917,7000064
22,2.859,6901760
23,2.869,6897664
24,2.893,7290880
25,2.842,6848512
26,2.865,6918144
27,2.861,6868992
28,2.830,7000064
29,2.818,7409664
30,2.841,6926336
31,2.864,7045120
32,2.869,6938624
33,2.868,7000064
34,3.129,7053312
35,2.851,6905856
36,2.830,7057408
37,2.850,7008256
38,2.817,7045120
39,2.827,6942720
40,2.877,6893568
41,2.857,6950912
42,2.835,6995968
43,2.845,7057408
44,2.845,6930432
45,120.599,6860800
46,2.876,6942720
47,2.882,6995968
48,2.854,6901760
49,2.881,7696384
50,2.858,7409664
51,2.845,6942720
52,2.838,6926336
53,2.884,7323648
54,2.889,7290880
55,2.874,7000064
56,121.378,7057408
57,2.871,7004160
58,2.884,6828032
59,2.920,7012352
60,2.868,7417856
61,2.876,7045120
62,2.837,6901760
63,2.890,6823936
64,2.869,6914048
65,2.882,6926336
66,2.882,7311360
67,2.833,7032832
68,2.852,7237632
69,2.854,6897664
70,2.871,6938624
71,3.027,6926336
72,2.893,6905856
73,3.027,6955008
74,2.848,6942720
75,4.035,6995968
76,3.866,7012352
77,3.993,6901760
78,2.835,6897664
79,2.854,7360512
80,2.860,6930432
81,2.867,7012352
82,2.858,7053312
83,2.859,6995968
84,2.805,6938624
85,2.818,6950912
86,2.839,6914048
87,2.860,7000064
88,2.845,6914048
89,2.881,6901760
90,2.854,6955008
91,2.940,6848512
92,2.867,6955008
93,2.873,6905856
94,2.850,6848512
95,2.872,6918144
96,2.853,7032832
97,2.852,6860800
98,2.937,7053312
99,2.867,7311360
100,3.565,7028736

Statistics:
Average Time,6.466 ms
Max Time,121.425 ms
Average Memory,6.670 MB
Max Memory,7.340 MB
