Time(ms),Memory(Bytes)
0.298,7036928.0
0.280,6737920.0
0.304,6860800.0
0.303,6918144.0
0.310,7036928.0
0.292,6930432.0
0.292,6856704.0
0.325,6938624.0
0.305,6627328.0
0.308,6762496.0
0.287,6590464.0
0.281,6733824.0
0.282,7016448.0
0.297,6860800.0
0.282,7008256.0
0.292,6959104.0
0.288,6922240.0
0.316,7061504.0
0.311,6918144.0
0.312,6905856.0
0.305,6909952.0
0.305,7057408.0
0.282,6586368.0
0.303,6905856.0
0.302,6926336.0
0.268,6946816.0
0.279,6844416.0
0.317,6942720.0
0.292,6791168.0
0.307,6733824.0
0.278,6897664.0
0.292,6905856.0
0.292,6983680.0
0.317,6643712.0
0.302,6664192.0
0.317,6647808.0
0.318,6955008.0
0.285,6955008.0
0.313,6918144.0
0.282,6909952.0
0.326,6905856.0
0.299,7032832.0
0.292,6918144.0
0.285,6930432.0
0.287,6922240.0
0.300,6918144.0
0.314,7032832.0
0.324,7036928.0
0.289,6930432.0
0.296,6946816.0
0.284,7004160.0
0.284,6922240.0
0.285,6922240.0
0.301,6856704.0
0.303,7036928.0
0.296,7000064.0
0.293,7049216.0
0.272,6766592.0
0.287,7057408.0
0.270,7004160.0
0.290,7032832.0
0.299,6955008.0
0.296,6901760.0
0.299,6742016.0
0.311,7036928.0
0.369,7061504.0
0.296,6905856.0
0.323,6905856.0
0.286,6942720.0
122.817,7000064.0
0.308,6918144.0
0.286,7032832.0
0.289,6905856.0
0.305,6631424.0
0.321,6942720.0
0.278,6914048.0
0.304,7036928.0
0.322,6909952.0
0.281,6930432.0
0.280,6901760.0
0.288,6946816.0
0.277,6905856.0
0.292,7000064.0
0.283,6955008.0
0.275,7061504.0
0.321,6590464.0
0.293,6852608.0
0.287,6746112.0
0.315,6778880.0
0.309,6737920.0
0.305,6344704.0
0.299,6672384.0
0.286,6660096.0
0.294,6594560.0
0.294,7012352.0
0.283,6955008.0
0.309,7004160.0
0.277,6918144.0
0.273,7008256.0
0.312,6582272.0
