Time(ms),Memory(Bytes)
2.891,7393280.0
2.858,8036352.0
2.820,7491584.0
2.878,7557120.0
2.784,7491584.0
2.750,7577600.0
2.776,7430144.0
2.740,6922240.0
2.798,7430144.0
2.787,7438336.0
2.804,7540736.0
2.772,7471104.0
2.870,7561216.0
2.808,7557120.0
2.770,7520256.0
2.777,7561216.0
2.938,7049216.0
2.795,7544832.0
2.851,7565312.0
2.883,7434240.0
2.867,7880704.0
2.883,7458816.0
2.852,7397376.0
2.837,7925760.0
2.876,7565312.0
2.827,7467008.0
2.749,7012352.0
2.790,7540736.0
2.772,7548928.0
2.822,7512064.0
2.902,7544832.0
2.738,6905856.0
2.834,7512064.0
2.813,7434240.0
2.814,7557120.0
2.809,7434240.0
2.717,6942720.0
2.749,7520256.0
2.782,7577600.0
2.788,7512064.0
2.801,6918144.0
121.217,7434240.0
2.722,6905856.0
2.761,7573504.0
2.771,7569408.0
2.820,6856704.0
2.774,7475200.0
2.826,7524352.0
2.828,7557120.0
2.846,7462912.0
2.796,7397376.0
2.777,7557120.0
2.793,7462912.0
2.785,6946816.0
2.794,7016448.0
2.819,7462912.0
2.800,7520256.0
2.894,7544832.0
2.815,7540736.0
2.786,7573504.0
2.799,7016448.0
2.956,7434240.0
3.102,7544832.0
2.842,7925760.0
2.799,7520256.0
2.800,7397376.0
2.754,7475200.0
2.777,6959104.0
2.835,7487488.0
2.782,7471104.0
2.776,7512064.0
2.795,7462912.0
2.811,7446528.0
2.840,7573504.0
2.837,7458816.0
119.309,7573504.0
2.874,7430144.0
2.868,7548928.0
2.900,7434240.0
2.903,7438336.0
2.841,7548928.0
2.806,6922240.0
2.800,7544832.0
2.818,7397376.0
2.770,7544832.0
2.776,7434240.0
119.491,7540736.0
3.117,7487488.0
2.761,7573504.0
2.819,7458816.0
2.873,7540736.0
2.797,7442432.0
2.805,7512064.0
3.553,7487488.0
2.768,7540736.0
2.743,7434240.0
2.828,7516160.0
123.693,7544832.0
2.776,7467008.0
2.832,7458816.0
