Time(ms),Memory(Bytes)
0.299,6938624.0
0.304,7036928.0
0.294,6930432.0
0.298,6844416.0
0.301,6922240.0
0.321,6930432.0
0.309,6856704.0
0.305,6942720.0
0.298,6856704.0
0.303,6959104.0
0.344,6930432.0
0.321,6901760.0
0.303,7012352.0
0.343,7049216.0
0.326,6664192.0
0.318,6635520.0
0.363,6934528.0
0.300,6905856.0
0.331,6631424.0
0.316,6778880.0
0.298,6733824.0
0.320,6918144.0
0.318,6684672.0
0.337,6664192.0
0.309,7000064.0
0.321,6647808.0
0.327,7049216.0
0.312,6918144.0
0.365,6901760.0
0.312,6918144.0
0.324,6684672.0
0.318,7061504.0
0.308,6946816.0
0.297,6922240.0
0.300,6901760.0
0.320,7012352.0
0.315,6930432.0
0.316,6922240.0
0.324,6942720.0
0.307,6852608.0
0.314,6946816.0
0.302,7053312.0
0.357,6930432.0
0.322,7004160.0
0.342,7004160.0
0.311,6778880.0
0.358,6582272.0
0.317,6766592.0
0.320,6647808.0
0.318,6586368.0
0.311,6856704.0
0.320,6627328.0
0.308,6586368.0
0.300,6639616.0
0.422,6901760.0
0.312,6852608.0
0.440,7000064.0
0.303,6733824.0
0.313,6733824.0
0.307,6909952.0
0.296,6942720.0
0.323,6942720.0
0.318,6864896.0
0.356,7036928.0
0.294,6852608.0
0.300,6909952.0
0.315,6901760.0
0.305,7061504.0
0.323,6676480.0
0.325,6942720.0
0.313,6787072.0
0.317,6733824.0
0.322,6647808.0
0.312,6905856.0
0.303,6647808.0
0.307,6782976.0
0.307,6660096.0
0.321,6660096.0
0.366,6946816.0
0.308,6791168.0
0.303,7049216.0
0.307,7004160.0
0.305,6852608.0
0.313,6909952.0
0.355,6959104.0
0.312,6955008.0
0.314,7004160.0
0.322,7000064.0
0.306,6852608.0
0.312,6946816.0
0.316,6860800.0
0.326,7057408.0
0.314,6946816.0
0.298,7057408.0
0.287,6942720.0
0.305,6934528.0
0.315,6631424.0
0.323,6930432.0
0.304,6635520.0
0.322,6942720.0
