Time(ms),Memory(Bytes)
0.322,7036928.0
0.295,6905856.0
0.312,6905856.0
0.300,6889472.0
0.323,7065600.0
0.305,7053312.0
0.307,6852608.0
0.337,7000064.0
0.314,6901760.0
0.313,7049216.0
0.320,6909952.0
0.314,6930432.0
0.313,6676480.0
0.308,7061504.0
0.315,7049216.0
0.312,6955008.0
0.314,6946816.0
0.330,6955008.0
0.323,6946816.0
0.315,6762496.0
0.301,6918144.0
0.354,7057408.0
0.315,7004160.0
0.312,6918144.0
0.299,7057408.0
0.319,7049216.0
0.311,6955008.0
0.298,6905856.0
0.319,7036928.0
0.321,7036928.0
0.306,6897664.0
0.303,6938624.0
0.313,7000064.0
0.331,7057408.0
0.305,6934528.0
0.311,6901760.0
0.328,6860800.0
0.341,6918144.0
0.317,7057408.0
0.310,6918144.0
0.319,7036928.0
0.296,6918144.0
0.312,6860800.0
0.327,6635520.0
0.322,7016448.0
0.304,6864896.0
0.305,7004160.0
0.304,6959104.0
0.332,7049216.0
0.299,7004160.0
0.318,7061504.0
0.330,7012352.0
0.315,7049216.0
0.376,6922240.0
0.342,7057408.0
0.328,6901760.0
0.308,7012352.0
0.311,6959104.0
0.314,6918144.0
0.326,7012352.0
0.308,6909952.0
0.317,7004160.0
0.334,6942720.0
0.323,6733824.0
0.334,6946816.0
0.315,6918144.0
0.315,6934528.0
0.309,6885376.0
0.308,7004160.0
0.351,6918144.0
0.307,6688768.0
0.298,6856704.0
0.297,7000064.0
0.308,7036928.0
0.322,6852608.0
0.321,7012352.0
0.312,6930432.0
0.305,6930432.0
0.326,6942720.0
0.349,6901760.0
0.313,6955008.0
0.311,7000064.0
0.317,7004160.0
0.303,7061504.0
0.317,6459392.0
0.319,6860800.0
0.346,6901760.0
0.300,7000064.0
0.335,6746112.0
0.301,6860800.0
0.308,6959104.0
0.324,7057408.0
0.315,6737920.0
0.310,7053312.0
0.358,6946816.0
0.308,6930432.0
0.303,6918144.0
0.337,6860800.0
0.375,6922240.0
0.306,6324224.0
