Run,Time(ms),Memory(Bytes)
1,1.984,7000064
2,2.089,6995968
3,1.978,6926336
4,1.985,6995968
5,2.048,7012352
6,2.025,7045120
7,1.984,6848512
8,1.975,6995968
9,1.990,6955008
10,1.981,6897664
11,2.018,6860800
12,2.002,7045120
13,2.020,6995968
14,2.039,6901760
15,1.979,7045120
16,2.153,6938624
17,2.041,7049216
18,1.979,6901760
19,2.055,6918144
20,2.006,7008256
21,1.979,7057408
22,2.041,6848512
23,2.070,6914048
24,2.014,7012352
25,1.964,6901760
26,2.022,6914048
27,1.991,6938624
28,1.998,6856704
29,2.091,6914048
30,2.069,6914048
31,2.051,6938624
32,2.034,6955008
33,1.997,7004160
34,1.987,7008256
35,1.993,6905856
36,1.976,7053312
37,1.989,6918144
38,2.068,6930432
39,1.989,6901760
40,2.163,6860800
41,1.974,6995968
42,2.037,7000064
43,2.024,6914048
44,1.974,6914048
45,2.116,6950912
46,2.026,6901760
47,1.966,6914048
48,2.060,7032832
49,2.400,6938624
50,2.053,6942720
51,2.098,7053312
52,2.001,7012352
53,2.019,7049216
54,2.038,6942720
55,2.024,6942720
56,2.019,6901760
57,1.960,6848512
58,1.997,7000064
59,1.989,6955008
60,122.669,6942720
61,2.013,6918144
62,2.057,6942720
63,2.006,6946816
64,2.002,7000064
65,2.058,6991872
66,2.008,7012352
67,1.965,6918144
68,2.066,6950912
69,1.987,6856704
70,1.977,6897664
71,2.029,6901760
72,122.584,6856704
73,1.993,6938624
74,2.050,6930432
75,2.023,6905856
76,1.954,6901760
77,2.044,6914048
78,2.037,6930432
79,2.043,6905856
80,2.003,6926336
81,1.998,6955008
82,2.033,6897664
83,2.013,6955008
84,1.996,6897664
85,2.033,6938624
86,1.996,6938624
87,1.998,6914048
88,2.026,7057408
89,2.057,7004160
90,2.197,6950912
91,2.045,7049216
92,2.045,7004160
93,1.999,6918144
94,2.026,7032832
95,2.020,6897664
96,2.027,6901760
97,2.000,7057408
98,2.025,6852608
99,2.010,6914048
100,2.004,6942720

Statistics:
Average Time,4.437 ms
Max Time,122.669 ms
Average Memory,6.627 MB
Max Memory,6.730 MB
