Run,Time(ms),Memory(Bytes)
1,0.135,6651904
2,0.137,6918144
3,0.135,7028736
4,0.136,7004160
5,0.138,6848512
6,0.141,6942720
7,0.139,6737920
8,0.134,6762496
9,0.150,7032832
10,0.136,6631424
11,0.182,7000064
12,0.136,6995968
13,0.191,6914048
14,0.134,6647808
15,0.162,7008256
16,0.134,6938624
17,0.136,6918144
18,0.135,7032832
19,0.135,6852608
20,0.137,7008256
21,0.134,6955008
22,0.134,6848512
23,0.135,6856704
24,0.141,7028736
25,0.133,6901760
26,0.146,6897664
27,0.134,6782976
28,0.162,6307840
29,0.137,7053312
30,0.137,6860800
31,0.137,6950912
32,0.139,7049216
33,0.150,6930432
34,0.134,6914048
35,0.147,6774784
36,0.134,6848512
37,0.145,6672384
38,0.136,6901760
39,0.146,6672384
40,0.136,6758400
41,0.135,6918144
42,0.141,6922240
43,0.134,6852608
44,0.143,6631424
45,0.142,6856704
46,0.173,6930432
47,0.141,7004160
48,0.166,7053312
49,0.144,6938624
50,0.139,7032832
51,0.139,7000064
52,0.138,6918144
53,0.137,6901760
54,0.136,7008256
55,0.159,7012352
56,0.133,6950912
57,0.134,7000064
58,0.143,6918144
59,0.139,6774784
60,0.136,6631424
61,0.187,7057408
62,0.135,7000064
63,0.133,6914048
64,0.139,6942720
65,0.134,7000064
66,0.136,7028736
67,0.134,7004160
68,0.134,6938624
69,0.136,7028736
70,0.136,7028736
71,0.142,6627328
72,0.133,7053312
73,0.134,7053312
74,0.133,7004160
75,0.137,6856704
76,0.133,6938624
77,0.142,6471680
78,0.140,7049216
79,0.136,7049216
80,0.135,6660096
81,0.136,6995968
82,0.141,6307840
83,0.139,6643712
84,0.145,6717440
85,0.136,6897664
86,0.136,6942720
87,0.135,6774784
88,0.136,6672384
89,0.137,7032832
90,0.133,6737920
91,0.137,7032832
92,0.134,6762496
93,0.137,6901760
94,0.134,6782976
95,0.136,6582272
96,0.135,6995968
97,0.134,6668288
98,0.136,6848512
99,0.134,6643712
100,0.134,6373376

Statistics:
Average Time,0.140 ms
Max Time,0.191 ms
Average Memory,6.553 MB
Max Memory,6.730 MB
