Run,Time(ms),Memory(Bytes)
1,2.031,6934528
2,2.118,6955008
3,2.283,6942720
4,2.074,6950912
5,2.223,6897664
6,2.105,6860800
7,2.073,6955008
8,2.168,6938624
9,2.108,7000064
10,2.132,7032832
11,2.125,6897664
12,2.103,6918144
13,2.139,6950912
14,2.089,6930432
15,2.094,6918144
16,2.103,6856704
17,2.090,6848512
18,2.109,6955008
19,2.100,7028736
20,2.034,6914048
21,2.067,7028736
22,2.090,6995968
23,2.101,6901760
24,2.119,7049216
25,2.056,6926336
26,2.090,7049216
27,2.092,7000064
28,2.060,6901760
29,2.334,7053312
30,2.109,6914048
31,2.126,6942720
32,2.070,6844416
33,2.148,6918144
34,2.097,6893568
35,2.066,6922240
36,2.057,6909952
37,2.094,7053312
38,2.370,7012352
39,2.053,6918144
40,2.100,7012352
41,2.113,6914048
42,2.080,6926336
43,2.088,7049216
44,2.244,6852608
45,2.092,6975488
46,2.121,6807552
47,2.127,6897664
48,2.132,7004160
49,2.057,6914048
50,2.283,7045120
51,2.106,7012352
52,2.095,7028736
53,2.093,6930432
54,2.096,7028736
55,2.089,6905856
56,2.269,6914048
57,2.093,6897664
58,2.107,7004160
59,2.079,6995968
60,2.098,7053312
61,2.118,6914048
62,2.088,7045120
63,2.083,6901760
64,2.095,6995968
65,2.057,7008256
66,2.081,6930432
67,2.157,7000064
68,2.051,6901760
69,2.082,6938624
70,2.297,6901760
71,2.098,6938624
72,2.095,6950912
73,2.074,6955008
74,2.076,6914048
75,2.039,7045120
76,2.126,6901760
77,2.115,6926336
78,2.059,6942720
79,2.114,6918144
80,2.097,7057408
81,2.039,6938624
82,2.086,6848512
83,2.093,7008256
84,2.050,6836224
85,2.062,6905856
86,2.165,6950912
87,2.168,6901760
88,2.088,6848512
89,2.207,6930432
90,2.097,6918144
91,2.175,6897664
92,2.295,6848512
93,2.256,7028736
94,2.173,6955008
95,2.145,6897664
96,2.039,6848512
97,2.088,7057408
98,2.080,6942720
99,2.069,6897664
100,2.099,7028736

Statistics:
Average Time,2.115 ms
Max Time,2.370 ms
Average Memory,6.625 MB
Max Memory,6.730 MB
