Run,Time(ms),Memory(Bytes)
1,0.138,6914048
2,0.138,6848512
3,0.143,6856704
4,0.150,6918144
5,0.142,6934528
6,0.139,6860800
7,0.140,6410240
8,0.152,6488064
9,0.144,6656000
10,0.150,7053312
11,0.137,7049216
12,0.136,7012352
13,0.137,6860800
14,0.137,7000064
15,0.137,6942720
16,0.137,6774784
17,0.137,7049216
18,0.136,6914048
19,0.143,6897664
20,0.138,6914048
21,0.138,6942720
22,0.137,6918144
23,0.137,6905856
24,0.136,6643712
25,0.136,6918144
26,0.145,6631424
27,0.143,6918144
28,0.142,6643712
29,0.139,6897664
30,0.137,7000064
31,0.141,6840320
32,0.137,6848512
33,0.135,7045120
34,0.136,7004160
35,0.136,6942720
36,0.142,7004160
37,0.137,6995968
38,0.137,6914048
39,0.137,6901760
40,0.138,6852608
41,0.136,7053312
42,0.143,6856704
43,0.138,6918144
44,0.136,6914048
45,0.136,6901760
46,0.146,6774784
47,0.145,6901760
48,0.139,6893568
49,0.137,6737920
50,0.138,6868992
51,0.143,6950912
52,0.141,6684672
53,0.182,7045120
54,0.147,7012352
55,0.137,6930432
56,0.137,6762496
57,0.137,6758400
58,0.183,6643712
59,0.141,6762496
60,0.139,7053312
61,0.209,6762496
62,0.137,6901760
63,0.137,6725632
64,0.138,6656000
65,0.137,6860800
66,0.137,6930432
67,0.136,6950912
68,0.137,7045120
69,0.139,6193152
70,0.141,6901760
71,0.139,6647808
72,0.138,6950912
73,0.143,6647808
74,0.137,6905856
75,0.143,6737920
76,0.137,6782976
77,0.136,6950912
78,0.137,7045120
79,0.142,6852608
80,0.150,6668288
81,0.175,6905856
82,0.138,6914048
83,0.172,6918144
84,0.138,6938624
85,0.138,6631424
86,0.136,6918144
87,0.136,6995968
88,0.137,6975488
89,0.142,6856704
90,0.137,6373376
91,0.136,6737920
92,0.141,6397952
93,0.137,6778880
94,0.137,6631424
95,0.138,6397952
96,0.144,6672384
97,0.136,7045120
98,0.136,6914048
99,0.143,6959104
100,0.136,7028736

Statistics:
Average Time,0.141 ms
Max Time,0.209 ms
Average Memory,6.529 MB
Max Memory,6.727 MB
