Run,Time(ms),Memory(Bytes)
1,5.058,7176192
2,5.144,7843840
3,5.136,7598080
4,5.194,7122944
5,5.116,7843840
6,5.021,7688192
7,5.150,7090176
8,5.144,7659520
9,5.096,7610368
10,4.889,7831552

Statistics:
Average Time,5.095 ms
Max Time,5.194 ms
Average Memory,7.197 MB
Max Memory,7.480 MB
