Run,Time(ms),Memory(Bytes)
1,3134700.000,12468224
2,3150330.000,12468224
3,3154260.000,12554240
4,3119800.000,12365824
5,3155710.000,12472320
6,3107510.000,12468224
7,3138950.000,12468224
8,3110760.000,12464128
9,3118690.000,12390400
10,3167690.000,12353536

Statistics:
Average Time,3135840.000 ms
Max Time,3167690.000 ms
Average Memory,11.871 MB
Max Memory,11.973 MB
