Time(ms),Memory(Bytes)
4.918,11317248.0
4.958,11341824.0
4.914,11341824.0
4.805,11231232.0
4.926,11325440.0
4.743,11247616.0
4.808,11300864.0
4.863,11321344.0
4.911,11341824.0
5.103,11341824.0
4.860,11169792.0
4.784,11173888.0
4.730,11210752.0
4.950,11300864.0
4.831,11268096.0
4.783,11210752.0
4.833,11300864.0
4.997,11325440.0
4.778,11325440.0
4.759,11341824.0
4.830,11214848.0
4.772,11247616.0
4.913,11231232.0
4.776,11149312.0
4.792,11218944.0
4.778,11218944.0
7.286,11268096.0
4.776,11239424.0
4.817,11321344.0
4.777,11345920.0
5.009,11268096.0
4.907,11321344.0
4.844,11321344.0
5.008,11321344.0
4.904,11239424.0
4.846,11247616.0
4.762,11231232.0
4.753,11173888.0
4.842,11321344.0
5.044,11337728.0
4.739,11194368.0
4.969,11247616.0
4.991,11206656.0
5.358,11165696.0
4.821,11243520.0
4.825,11300864.0
4.811,11251712.0
4.949,11243520.0
5.178,11345920.0
5.096,11341824.0
5.026,11317248.0
4.754,11161600.0
4.722,11210752.0
4.704,11325440.0
4.981,11235328.0
4.857,11325440.0
4.915,11247616.0
4.897,11210752.0
4.794,11243520.0
5.286,11264000.0
4.856,11296768.0
5.042,11251712.0
4.921,11268096.0
4.894,11350016.0
5.345,11321344.0
4.860,11321344.0
4.920,11345920.0
5.230,11255808.0
4.781,11177984.0
5.187,11313152.0
5.002,11231232.0
5.024,11243520.0
5.209,11341824.0
4.820,11206656.0
5.067,11210752.0
5.941,11243520.0
4.887,11239424.0
4.826,11247616.0
4.872,11247616.0
4.818,11165696.0
4.835,11264000.0
4.773,11345920.0
5.161,11264000.0
5.269,11214848.0
4.965,11210752.0
4.815,11296768.0
4.828,11173888.0
4.800,11247616.0
4.970,11210752.0
5.047,11149312.0
5.018,11214848.0
5.099,11235328.0
5.200,11845632.0
5.095,11177984.0
4.989,11239424.0
5.058,11149312.0
5.464,11235328.0
4.844,11173888.0
4.764,11268096.0
4.744,11149312.0
