Time(ms),Memory(Bytes)
521.046,11231232.0
520.345,11264000.0
519.036,11300864.0
516.893,11247616.0
515.446,11153408.0
517.145,11247616.0
517.654,11153408.0
644.180,11153408.0
520.095,11341824.0
522.520,11251712.0
648.587,11268096.0
524.369,11157504.0
531.150,11128832.0
524.391,11173888.0
517.115,11350016.0
520.192,11350016.0
519.158,11247616.0
641.948,11255808.0
516.597,11272192.0
640.940,11153408.0
517.828,11173888.0
523.511,11251712.0
532.519,11153408.0
648.449,11345920.0
522.620,11149312.0
520.899,11149312.0
519.761,11153408.0
517.338,11354112.0
644.088,11149312.0
519.440,11149312.0
516.269,11149312.0
515.674,11255808.0
518.382,11255808.0
521.966,11235328.0
519.354,11153408.0
519.958,11255808.0
519.907,11149312.0
522.390,11190272.0
644.479,11243520.0
518.305,11149312.0
516.419,11243520.0
520.625,11145216.0
516.757,11259904.0
516.063,11149312.0
518.728,11345920.0
535.768,11161600.0
524.416,11259904.0
648.521,11173888.0
516.352,11165696.0
518.817,11268096.0
648.685,11149312.0
521.339,11210752.0
519.274,11165696.0
520.944,11157504.0
519.152,11165696.0
518.467,11165696.0
524.022,11153408.0
520.142,11157504.0
643.858,11243520.0
521.647,11251712.0
523.711,11173888.0
651.182,11145216.0
518.790,11177984.0
522.354,11259904.0
524.787,11272192.0
523.161,11272192.0
516.987,11341824.0
643.621,11231232.0
525.359,11177984.0
518.549,11272192.0
523.054,11272192.0
521.931,11276288.0
522.161,11272192.0
646.934,11235328.0
525.860,11276288.0
529.775,11157504.0
521.861,11165696.0
521.183,11272192.0
523.828,11116544.0
522.982,11264000.0
519.704,11264000.0
524.489,11264000.0
524.907,11145216.0
648.273,11276288.0
529.351,11354112.0
531.895,11350016.0
524.242,11296768.0
520.744,11161600.0
518.837,11177984.0
520.218,11255808.0
518.183,11173888.0
517.785,11161600.0
649.266,11161600.0
519.514,11247616.0
523.007,11231232.0
522.018,11247616.0
524.584,11153408.0
519.844,11173888.0
652.971,11259904.0
532.835,11104256.0
