Time(ms),Memory(Bytes)
4.983,11161600.0
5.030,11300864.0
4.986,11235328.0
5.033,11272192.0
4.975,11259904.0
4.989,11149312.0
4.936,11157504.0
5.003,11247616.0
4.991,11177984.0
4.987,11149312.0
4.989,11177984.0
5.013,11145216.0
5.047,11243520.0
4.999,11145216.0
4.957,11272192.0
5.019,11161600.0
4.978,11157504.0
5.032,11251712.0
5.056,11341824.0
4.955,11341824.0
124.692,11173888.0
5.014,11173888.0
5.026,11341824.0
4.960,11157504.0
4.958,11264000.0
4.946,11341824.0
5.007,11341824.0
4.985,11153408.0
5.007,11247616.0
4.919,11259904.0
4.987,11350016.0
5.006,11132928.0
5.074,11153408.0
5.114,11276288.0
5.036,11173888.0
5.026,11161600.0
5.032,11149312.0
4.992,11149312.0
5.101,11173888.0
4.977,11149312.0
5.087,11350016.0
5.087,11190272.0
5.161,11177984.0
5.045,11268096.0
4.959,11177984.0
4.959,11153408.0
4.960,11251712.0
5.182,11247616.0
5.042,11276288.0
4.982,11145216.0
5.081,11243520.0
5.076,11157504.0
4.994,11173888.0
4.985,11296768.0
4.998,11177984.0
4.989,11251712.0
4.947,11145216.0
5.076,11296768.0
5.008,11177984.0
4.994,11165696.0
4.938,11350016.0
4.949,11255808.0
5.003,11341824.0
4.957,11149312.0
4.947,11100160.0
4.967,11153408.0
4.947,11153408.0
4.951,11259904.0
5.118,11177984.0
4.930,11341824.0
5.146,11251712.0
5.040,11173888.0
5.013,11173888.0
4.998,11251712.0
4.934,11231232.0
5.040,11173888.0
5.098,11153408.0
5.087,11153408.0
4.992,11259904.0
4.962,11177984.0
4.980,11149312.0
4.965,11300864.0
4.963,11350016.0
4.933,11235328.0
4.988,11153408.0
124.693,11177984.0
5.254,11251712.0
5.019,11259904.0
5.047,11173888.0
4.916,11149312.0
5.000,11153408.0
5.190,11243520.0
5.002,11247616.0
4.913,11276288.0
124.577,11247616.0
4.975,11251712.0
5.227,11149312.0
5.010,11350016.0
5.055,11264000.0
4.964,11354112.0
