Time(ms),Memory(Bytes)
3.192,11771904.0
3.221,11268096.0
3.211,11161600.0
3.183,11247616.0
3.239,11296768.0
3.283,10874880.0
3.307,11243520.0
3.122,9809920.0
3.173,10891264.0
3.352,11173888.0
3.175,11177984.0
5.057,10731520.0
3.307,10366976.0
3.210,11005952.0
3.109,11149312.0
3.210,11173888.0
3.145,11198464.0
3.225,11153408.0
3.236,11300864.0
3.233,11345920.0
3.264,11153408.0
3.182,11255808.0
3.127,10186752.0
3.116,9945088.0
3.083,11755520.0
3.126,9891840.0
123.721,11259904.0
3.216,11128832.0
3.180,11149312.0
3.188,11272192.0
3.168,11153408.0
3.193,11243520.0
3.163,11243520.0
3.252,11259904.0
3.217,11145216.0
3.206,11145216.0
3.173,11350016.0
3.142,11276288.0
3.240,11173888.0
3.177,11341824.0
3.261,10731520.0
3.201,11255808.0
3.160,11689984.0
3.181,11153408.0
3.160,11272192.0
3.197,11149312.0
3.215,11247616.0
3.163,11255808.0
3.188,11145216.0
3.207,11341824.0
3.212,11145216.0
3.185,11300864.0
3.232,11350016.0
124.486,11268096.0
3.186,11264000.0
3.179,11243520.0
3.281,11231232.0
3.159,11161600.0
3.158,11149312.0
3.452,11247616.0
3.160,11235328.0
3.399,11001856.0
3.178,11296768.0
3.211,11157504.0
3.470,11075584.0
3.285,11255808.0
3.243,11276288.0
3.213,10702848.0
3.157,11251712.0
3.184,11173888.0
3.133,11259904.0
3.139,11259904.0
3.148,11300864.0
3.169,11296768.0
3.230,11235328.0
3.205,11276288.0
3.182,11300864.0
3.223,11300864.0
3.166,11350016.0
3.142,11251712.0
123.757,11354112.0
3.205,11354112.0
3.238,11264000.0
3.215,11264000.0
3.120,11149312.0
3.148,11141120.0
3.111,10084352.0
3.131,11255808.0
3.171,11153408.0
3.142,11264000.0
3.148,11251712.0
3.163,11149312.0
3.167,11173888.0
3.154,11231232.0
3.220,11153408.0
3.209,11354112.0
3.188,11231232.0
3.164,11255808.0
3.191,11157504.0
3.196,11153408.0
