Time(ms),Memory(Bytes)
3.164,11173888.0
3.244,11272192.0
3.196,11128832.0
3.198,11173888.0
3.132,11251712.0
3.185,11173888.0
3.230,10874880.0
3.173,11173888.0
3.199,11276288.0
3.602,10993664.0
3.234,11001856.0
3.171,11264000.0
3.308,11264000.0
3.178,11255808.0
3.181,11296768.0
3.172,11341824.0
3.240,11350016.0
3.447,11247616.0
3.477,10948608.0
3.270,10878976.0
3.207,11149312.0
3.229,11153408.0
3.226,11235328.0
3.239,10924032.0
3.224,10887168.0
3.254,11268096.0
3.262,11001856.0
3.205,11300864.0
3.202,11255808.0
3.177,11296768.0
3.207,11247616.0
3.147,11251712.0
3.190,11231232.0
3.210,11268096.0
3.157,11104256.0
3.187,11345920.0
124.855,10989568.0
3.159,11153408.0
3.256,11104256.0
3.221,11149312.0
3.202,11345920.0
3.244,11341824.0
3.209,11137024.0
3.176,11153408.0
3.215,11231232.0
3.205,11268096.0
3.183,10973184.0
3.268,11247616.0
3.364,11145216.0
3.289,11243520.0
3.220,11264000.0
3.215,11345920.0
3.186,11345920.0
3.175,11165696.0
3.266,11161600.0
3.246,11345920.0
3.210,11272192.0
3.224,11173888.0
3.184,11157504.0
3.166,11300864.0
3.219,11120640.0
3.186,11300864.0
3.205,11259904.0
3.243,11259904.0
3.185,11128832.0
3.151,11177984.0
3.169,11341824.0
3.197,11153408.0
3.226,11341824.0
3.221,11149312.0
3.223,11177984.0
3.192,11149312.0
3.194,11247616.0
3.260,11149312.0
3.236,11145216.0
3.135,11149312.0
3.197,11149312.0
3.220,11157504.0
3.159,11243520.0
3.200,11231232.0
3.207,11296768.0
3.168,11161600.0
3.170,11247616.0
3.176,11161600.0
3.224,11251712.0
3.160,11153408.0
3.225,11177984.0
3.191,11341824.0
3.172,11116544.0
3.155,11268096.0
3.253,11173888.0
3.158,11243520.0
3.179,11272192.0
3.211,11132928.0
3.126,11341824.0
3.262,11177984.0
3.203,11341824.0
3.245,11255808.0
3.406,10989568.0
3.203,11026432.0
