Time(ms),Memory(Bytes)
5.191,11341824.0
5.199,11243520.0
5.163,11182080.0
127.457,11264000.0
5.136,11296768.0
5.265,11296768.0
5.397,11190272.0
5.143,11268096.0
5.175,11247616.0
5.158,11235328.0
5.168,11210752.0
124.862,11268096.0
5.307,11354112.0
5.191,11149312.0
5.149,11235328.0
5.170,11321344.0
5.134,11325440.0
5.134,11218944.0
5.192,11300864.0
124.649,11251712.0
5.147,11300864.0
5.201,11235328.0
5.208,11153408.0
5.332,11218944.0
5.149,11337728.0
5.174,11218944.0
5.108,11149312.0
125.561,11345920.0
5.162,11309056.0
5.113,11210752.0
5.122,11218944.0
5.112,11247616.0
5.152,11317248.0
5.200,11239424.0
5.191,11350016.0
125.251,11317248.0
5.148,11337728.0
5.334,11333632.0
5.136,11341824.0
5.185,11153408.0
5.133,11173888.0
5.140,11247616.0
5.122,11210752.0
123.390,11206656.0
5.172,11231232.0
5.143,11247616.0
5.096,11337728.0
5.126,11247616.0
5.087,11177984.0
5.177,11264000.0
5.158,11218944.0
125.500,11251712.0
5.104,11354112.0
5.202,11350016.0
5.243,11231232.0
5.181,11247616.0
5.136,11345920.0
5.107,11333632.0
5.134,11239424.0
5.148,11264000.0
5.139,11333632.0
5.159,11239424.0
5.130,11268096.0
5.146,11296768.0
5.223,11317248.0
5.225,11177984.0
5.224,11345920.0
5.174,11264000.0
5.177,11214848.0
5.226,11206656.0
5.173,11309056.0
5.423,11173888.0
5.215,11177984.0
5.146,11231232.0
5.132,11345920.0
5.255,11149312.0
5.886,11296768.0
5.230,11218944.0
5.197,11350016.0
5.122,11341824.0
5.108,11231232.0
5.118,11354112.0
5.138,11214848.0
125.206,11321344.0
5.164,11165696.0
5.161,11264000.0
5.160,11321344.0
5.189,11165696.0
5.324,11206656.0
5.121,11235328.0
5.122,11231232.0
124.694,11149312.0
5.162,11264000.0
5.230,11247616.0
5.094,11157504.0
5.091,11247616.0
5.130,11247616.0
5.164,11321344.0
5.153,11264000.0
5.117,11247616.0
