Run,Time(ms),Memory(Bytes)
1,5252.730,7045120
2,5269.620,6860800
3,5264.450,6930432
4,5392.200,6930432
5,5287.030,6901760
6,5429.290,6901760
7,5270.900,6950912
8,5261.070,6901760
9,5282.050,6950912
10,5399.200,7000064

Statistics:
Average Time,5310.854 ms
Max Time,5429.290 ms
Average Memory,6.616 MB
Max Memory,6.719 MB
