Run,Time(ms),Memory(Bytes)
1,0.010,6942720
2,0.005,6361088
3,0.005,6553600
4,0.005,6090752
5,0.006,6758400
6,0.005,6643712
7,0.005,6897664
8,0.005,6631424
9,0.005,6647808
10,0.005,6643712

Statistics:
Average Time,0.006 ms
Max Time,0.010 ms
Average Memory,6.311 MB
Max Memory,6.621 MB
