Run,Time(ms),Memory(Bytes)
1,3553500.000,6934528
2,3574980.000,7053312
3,3584960.000,6934528
4,3613970.000,6942720
5,3618340.000,6975488
6,3590770.000,7045120
7,3603210.000,7000064
8,3585440.000,6926336
9,3616580.000,6909952
10,3615180.000,6926336

Statistics:
Average Time,3595693.000 ms
Max Time,3618340.000 ms
Average Memory,6.642 MB
Max Memory,6.727 MB
