Run,Time(ms),Memory(Bytes)
1,2.462,6901760
2,2.138,6942720
3,2.145,6901760
4,2.201,7032832
5,2.370,7057408
6,2.129,7028736
7,2.179,6995968
8,2.130,6942720
9,2.170,6995968
10,2.156,6905856
11,2.122,6930432
12,2.159,6950912
13,2.194,6914048
14,2.147,6926336
15,2.108,6901760
16,2.138,6848512
17,2.190,6901760
18,2.128,6995968
19,2.312,7057408
20,2.175,6995968
21,2.166,6848512
22,2.140,6901760
23,2.149,7008256
24,2.119,6995968
25,2.123,6901760
26,2.193,7049216
27,2.201,6934528
28,2.177,7000064
29,2.172,6950912
30,2.363,7012352
31,2.121,6860800
32,2.146,6942720
33,2.152,7004160
34,2.099,6926336
35,2.181,7008256
36,2.208,6905856
37,2.154,6955008
38,2.138,6856704
39,2.130,6926336
40,2.116,6905856
41,2.170,7000064
42,2.123,6901760
43,2.178,7053312
44,2.164,6955008
45,2.136,6938624
46,2.367,6856704
47,2.135,7000064
48,2.191,6914048
49,2.115,7008256
50,2.133,6848512
51,2.122,6938624
52,2.147,6922240
53,2.132,6905856
54,2.153,6930432
55,2.116,7004160
56,2.132,6856704
57,2.158,7053312
58,2.181,7012352
59,2.139,6848512
60,2.296,6914048
61,2.216,7004160
62,2.114,6852608
63,2.323,6860800
64,2.252,6848512
65,2.142,6926336
66,2.252,6897664
67,2.102,7020544
68,2.160,6918144
69,2.199,6848512
70,2.224,7045120
71,2.197,6860800
72,2.310,7000064
73,2.098,6918144
74,2.142,6905856
75,2.262,7008256
76,2.157,6995968
77,2.150,6914048
78,2.239,6897664
79,2.154,6926336
80,2.156,6914048
81,2.129,6848512
82,2.134,6905856
83,2.189,6860800
84,2.137,6995968
85,2.171,7045120
86,2.134,6938624
87,2.175,6901760
88,2.138,7028736
89,2.184,6856704
90,2.203,6934528
91,2.137,6914048
92,2.163,6848512
93,2.125,6914048
94,2.159,6897664
95,2.245,6860800
96,2.156,6852608
97,2.160,6860800
98,2.131,6914048
99,2.134,6852608
100,2.178,6914048

Statistics:
Average Time,2.173 ms
Max Time,2.462 ms
Average Memory,6.615 MB
Max Memory,6.730 MB
