Run,Time(ms),Memory(Bytes)
1,0.146,6672384
2,0.145,6565888
3,0.143,6541312
4,0.146,6582272
5,0.146,6680576
6,0.145,6725632
7,0.145,6361088
8,0.146,6647808
9,0.154,6643712
10,0.148,6344704
11,0.143,6668288
12,0.144,6647808
13,0.153,7000064
14,0.143,6647808
15,0.155,6590464
16,0.144,6512640
17,0.175,6938624
18,0.144,6578176
19,0.147,6914048
20,0.147,6672384
21,0.147,6742016
22,0.150,6660096
23,0.153,6397952
24,0.144,6942720
25,0.146,6402048
26,0.146,6672384
27,0.145,6647808
28,0.144,6643712
29,0.155,6926336
30,0.171,6397952
31,0.145,6660096
32,0.148,6737920
33,0.147,6942720
34,0.151,6938624
35,0.148,6860800
36,0.161,6787072
37,0.144,7028736
38,0.146,6782976
39,0.143,6787072
40,0.144,6373376
41,0.146,6782976
42,0.144,6647808
43,0.182,6668288
44,0.144,6680576
45,0.254,7053312
46,0.153,6938624
47,0.148,7720960
48,0.154,6455296
49,0.146,6647808
50,0.144,6995968
51,0.271,6787072
52,0.147,6778880
53,0.161,7028736
54,0.152,6373376
55,0.149,6565888
56,0.152,6627328
57,0.147,6672384
58,0.144,6385664
59,0.146,6643712
60,0.144,7028736
61,0.165,6995968
62,0.154,7012352
63,0.146,6914048
64,0.145,6656000
65,0.162,6643712
66,0.148,6647808
67,0.145,6778880
68,0.152,6631424
69,0.147,6725632
70,0.146,6680576
71,0.146,6643712
72,0.145,6848512
73,0.147,6590464
74,0.145,6905856
75,0.146,6897664
76,0.145,6578176
77,0.144,6737920
78,0.150,6643712
79,0.145,6627328
80,0.159,6590464
81,0.152,6729728
82,0.148,7000064
83,0.146,6668288
84,0.151,6635520
85,0.189,6905856
86,0.230,6856704
87,0.145,6733824
88,0.215,6901760
89,0.143,6672384
90,0.202,6758400
91,0.153,6942720
92,0.144,6901760
93,0.143,6623232
94,0.150,6778880
95,0.144,6656000
96,0.145,6737920
97,0.167,7049216
98,0.154,6672384
99,0.192,7045120
100,0.155,6672384

Statistics:
Average Time,0.154 ms
Max Time,0.271 ms
Average Memory,6.422 MB
Max Memory,7.363 MB
