Run,Time(ms),Memory(Bytes)
1,2.140,6914048
2,2.132,6930432
3,2.103,7049216
4,2.081,6942720
5,2.067,6950912
6,2.122,6930432
7,2.105,7028736
8,2.249,6852608
9,2.101,6938624
10,2.114,6852608
11,2.102,6848512
12,2.105,7012352
13,2.080,6995968
14,2.113,7028736
15,2.210,6897664
16,2.167,7045120
17,2.081,6914048
18,2.141,6930432
19,2.178,7000064
20,2.104,6909952
21,2.091,6938624
22,2.159,6938624
23,2.106,6856704
24,2.149,6901760
25,2.167,6938624
26,2.278,6848512
27,2.288,7028736
28,2.185,7057408
29,2.138,7049216
30,2.148,6926336
31,2.138,6938624
32,2.128,6914048
33,2.135,7053312
34,2.191,6860800
35,2.155,7028736
36,2.156,7004160
37,2.111,6938624
38,2.162,6905856
39,2.226,6914048
40,2.184,6905856
41,2.134,6942720
42,2.100,7004160
43,2.173,6848512
44,2.122,7004160
45,2.092,6914048
46,2.160,6995968
47,2.115,6938624
48,2.097,7028736
49,2.137,6860800
50,2.275,6995968
51,2.122,6938624
52,2.142,7000064
53,2.112,6938624
54,2.141,6901760
55,2.152,6926336
56,2.097,6930432
57,2.132,6914048
58,2.123,7028736
59,2.144,6942720
60,2.136,6807552
61,2.114,7053312
62,2.099,6930432
63,2.157,6901760
64,2.134,7057408
65,2.132,7045120
66,2.189,6918144
67,2.144,6930432
68,2.190,6942720
69,2.205,7000064
70,2.146,6942720
71,2.138,7008256
72,2.091,6860800
73,2.131,6950912
74,2.131,7000064
75,2.195,6901760
76,2.141,7032832
77,2.137,7028736
78,2.197,6860800
79,2.131,6995968
80,2.165,6885376
81,2.092,6909952
82,2.150,7012352
83,2.140,6856704
84,2.245,6901760
85,2.115,6926336
86,2.117,6852608
87,2.116,7004160
88,2.157,6856704
89,2.090,6995968
90,2.097,6938624
91,2.149,6930432
92,2.313,6914048
93,2.164,6938624
94,2.116,6914048
95,2.182,6926336
96,2.336,6918144
97,2.099,7000064
98,2.120,7028736
99,122.738,6979584
100,2.174,7049216

Statistics:
Average Time,3.352 ms
Max Time,122.738 ms
Average Memory,6.627 MB
Max Memory,6.730 MB
