Run,Time(ms),Memory(Bytes)
1,1.907,7036928
2,1.951,6901760
3,1.944,7000064
4,1.907,6934528
5,1.967,7757824
6,1.896,7000064
7,123.449,6848512
8,1.876,6914048
9,1.923,7045120
10,1.960,6901760
11,1.929,6918144
12,1.963,6852608
13,1.929,7000064
14,1.981,6938624
15,1.937,6852608
16,1.856,7028736
17,1.886,7049216
18,2.078,6860800
19,1.956,6942720
20,1.907,6901760
21,2.512,7053312
22,2.981,7008256
23,2.905,6918144
24,2.180,7057408
25,1.964,6955008
26,1.863,6852608
27,1.931,6914048
28,1.884,6856704
29,1.917,6942720
30,1.890,7049216
31,1.939,6938624
32,1.940,6914048
33,1.896,6914048
34,1.897,6950912
35,1.962,7008256
36,1.980,6914048
37,1.937,6852608
38,1.911,6950912
39,1.893,6938624
40,1.947,7057408
41,1.910,7012352
42,1.912,7032832
43,2.026,6942720
44,1.986,7012352
45,1.891,6885376
46,1.898,6852608
47,1.904,7057408
48,1.869,6918144
49,1.976,6955008
50,1.883,7045120
51,1.983,6856704
52,2.105,6918144
53,1.916,7057408
54,1.968,6955008
55,1.902,6938624
56,1.904,7028736
57,1.933,7028736
58,1.912,7049216
59,1.919,7008256
60,1.940,7053312
61,1.920,6901760
62,1.854,7806976
63,1.902,6897664
64,1.887,6938624
65,1.865,6914048
66,1.925,6893568
67,1.909,6860800
68,1.888,6897664
69,1.957,7008256
70,1.914,6914048
71,1.937,7049216
72,1.920,6897664
73,1.935,7012352
74,1.900,6901760
75,1.950,7000064
76,1.913,6897664
77,1.859,7045120
78,1.909,6950912
79,1.887,7008256
80,1.901,6901760
81,2.033,6901760
82,1.894,7000064
83,1.877,6856704
84,1.921,6901760
85,1.902,6905856
86,1.946,6893568
87,1.941,6926336
88,1.862,6955008
89,1.900,6897664
90,2.115,7049216
91,122.335,6901760
92,1.869,6938624
93,2.112,6860800
94,1.933,6918144
95,1.915,6848512
96,1.943,6905856
97,1.875,6926336
98,1.962,7012352
99,1.926,7032832
100,1.879,7049216

Statistics:
Average Time,4.375 ms
Max Time,123.449 ms
Average Memory,6.644 MB
Max Memory,7.445 MB
