Run,Time(ms),Memory(Bytes)
1,2.354,6955008
2,2.258,6918144
3,2.239,7008256
4,2.262,6914048
5,2.243,7004160
6,2.311,6938624
7,2.241,7766016
8,2.207,6995968
9,2.226,6852608
10,2.231,6918144
11,2.217,6950912
12,124.898,7053312
13,2.253,6918144
14,2.378,6897664
15,2.237,7032832
16,2.278,7053312
17,2.206,6918144
18,2.222,6848512
19,2.238,7045120
20,2.270,6885376
21,2.267,6901760
22,2.343,7053312
23,2.303,6938624
24,2.260,6942720
25,2.249,6848512
26,2.211,7028736
27,2.452,6938624
28,2.203,6942720
29,2.189,7049216
30,2.639,6914048
31,2.270,6914048
32,2.218,6950912
33,2.252,6856704
34,2.224,6918144
35,2.311,7053312
36,2.241,6914048
37,2.199,6893568
38,2.202,6914048
39,2.230,7008256
40,2.259,6938624
41,2.229,7012352
42,2.266,7032832
43,2.200,7012352
44,2.189,7000064
45,2.264,7008256
46,2.274,7004160
47,2.198,6938624
48,2.194,7057408
49,2.282,6856704
50,2.224,7626752
51,2.380,6905856
52,2.224,7008256
53,2.227,7045120
54,2.283,7000064
55,2.239,6893568
56,2.340,6934528
57,2.243,6918144
58,2.205,6852608
59,2.216,6918144
60,2.196,6901760
61,2.232,6926336
62,2.223,6918144
63,2.249,7000064
64,2.422,7032832
65,2.236,6901760
66,2.249,6955008
67,2.262,6901760
68,2.240,6938624
69,2.174,6848512
70,2.240,6950912
71,2.229,6938624
72,2.226,7000064
73,2.245,6930432
74,2.243,6901760
75,2.207,7012352
76,2.188,6897664
77,2.219,6918144
78,2.222,6914048
79,2.209,7032832
80,2.188,7000064
81,2.230,6856704
82,2.269,7000064
83,2.171,6901760
84,2.220,7012352
85,2.222,7049216
86,2.239,7057408
87,2.215,6914048
88,2.163,6901760
89,2.239,6893568
90,2.214,6938624
91,2.217,6938624
92,2.142,7012352
93,2.244,6942720
94,2.222,7000064
95,2.185,7000064
96,2.309,6901760
97,2.259,6930432
98,2.224,7053312
99,2.189,6942720
100,2.228,6901760

Statistics:
Average Time,3.473 ms
Max Time,124.898 ms
Average Memory,6.645 MB
Max Memory,7.406 MB
