Run,Time(ms),Memory(Bytes)
1,0.002,7172096
2,0.002,7200768
3,0.002,7180288
4,0.005,7110656
5,0.002,7131136
6,0.002,7225344
7,0.002,7139328
8,0.002,7114752
9,0.002,7127040
10,0.002,7266304

Statistics:
Average Time,0.002 ms
Max Time,0.005 ms
Average Memory,6.835 MB
Max Memory,6.930 MB
