Run,Time(ms),Memory(Bytes)
1,1.922,7122944
2,1.606,7200768
3,1.575,7131136
4,1.557,7168000
5,1.562,7143424
6,1.599,7127040
7,1.591,7143424
8,1.647,7102464
9,1.540,7143424
10,1.537,7176192

Statistics:
Average Time,1.614 ms
Max Time,1.922 ms
Average Memory,6.815 MB
Max Memory,6.867 MB
