Run,Time(ms),Memory(Bytes)
1,0.846,7180288
2,0.906,7168000
3,0.888,7176192
4,0.873,7102464
5,0.859,7094272
6,0.899,7102464
7,0.882,7180288
8,0.850,7217152
9,0.859,7192576
10,0.891,7127040

Statistics:
Average Time,0.875 ms
Max Time,0.906 ms
Average Memory,6.823 MB
Max Memory,6.883 MB
