Run,Time(ms),Memory(Bytes)
1,86.949,7221248
2,86.506,7192576
3,81.404,7217152
4,86.740,7106560
5,77.637,7094272
6,82.788,7192576
7,81.628,7131136
8,84.796,7110656
9,81.956,7102464
10,86.383,7196672

Statistics:
Average Time,83.679 ms
Max Time,86.949 ms
Average Memory,6.825 MB
Max Memory,6.887 MB
