Run,Time(ms),Memory(Bytes)
1,1.312,6897664
2,1.352,6995968
3,1.320,6938624
4,1.343,6942720
5,1.343,6950912
6,1.320,6848512
7,1.357,6930432
8,1.357,7004160
9,1.311,7004160
10,1.375,6856704
11,1.306,6918144
12,1.311,7008256
13,1.341,6950912
14,1.308,6938624
15,1.327,7000064
16,1.336,7004160
17,1.312,6918144
18,1.354,6950912
19,1.310,6914048
20,1.311,7008256
21,1.338,6856704
22,1.355,7000064
23,1.347,6893568
24,1.361,6897664
25,1.334,7000064
26,1.304,6860800
27,1.333,7032832
28,1.317,6926336
29,1.310,7053312
30,1.372,6848512
31,1.304,6938624
32,1.381,6995968
33,1.304,7004160
34,1.357,6942720
35,1.493,6942720
36,1.358,7045120
37,1.334,6848512
38,1.331,7000064
39,1.351,6852608
40,1.316,6938624
41,1.305,7012352
42,1.337,6926336
43,1.310,6914048
44,1.325,6918144
45,1.422,6930432
46,1.301,6905856
47,1.303,6995968
48,1.345,6938624
49,1.379,6930432
50,1.390,6881280
51,1.313,7004160
52,1.342,6840320
53,1.327,6955008
54,1.335,6991872
55,1.347,6942720
56,1.340,6926336
57,1.341,6926336
58,1.334,6848512
59,1.300,6901760
60,1.332,6938624
61,1.309,6897664
62,1.378,6848512
63,1.373,6942720
64,1.358,7045120
65,1.358,7028736
66,1.329,7057408
67,1.325,6995968
68,1.353,6901760
69,1.301,6856704
70,1.364,6897664
71,1.359,7004160
72,1.353,7049216
73,1.307,6901760
74,1.297,6868992
75,122.815,6938624
76,1.322,7012352
77,1.296,6979584
78,1.502,6897664
79,1.324,6918144
80,1.351,7008256
81,1.313,6930432
82,1.360,6926336
83,1.309,7032832
84,1.334,6950912
85,1.341,6995968
86,1.378,6819840
87,1.325,6930432
88,1.444,7049216
89,1.370,7008256
90,1.308,7053312
91,1.383,7049216
92,1.310,6897664
93,1.310,6914048
94,1.414,7049216
95,1.326,6938624
96,1.371,7032832
97,1.340,7012352
98,1.350,6955008
99,1.371,6930432
100,1.310,6926336

Statistics:
Average Time,2.556 ms
Max Time,122.815 ms
Average Memory,6.628 MB
Max Memory,6.730 MB
