Run,Time(ms),Memory(Bytes)
1,491.418,13176832
2,491.402,13021184
3,490.669,13176832
4,492.141,13279232
5,492.951,13156352
6,491.715,13225984
7,490.110,13099008
8,496.301,13189120
9,493.360,13283328
10,364.161,13094912
11,493.878,13070336
12,489.588,13156352
13,492.279,13062144
14,491.855,13225984
15,493.047,13189120
16,490.831,13156352
17,490.814,13082624
18,366.936,13189120
19,491.488,13062144
20,491.475,13201408
21,490.172,13168640
22,491.766,13176832
23,493.549,13074432
24,490.161,13275136
25,489.955,13283328
26,491.704,13279232
27,492.883,13168640
28,490.493,13225984
29,366.586,13070336
30,490.205,13189120
31,493.128,13062144
32,491.797,13275136
33,493.610,13070336
34,489.855,13275136
35,491.180,13283328
36,495.205,13176832
37,489.462,13127680
38,492.694,13062144
39,491.366,13156352
40,490.096,13070336
41,492.834,13099008
42,493.229,13062144
43,492.667,13094912
44,491.176,13283328
45,494.336,13168640
46,491.461,13189120
47,491.448,13086720
48,492.579,13094912
49,491.135,13082624
50,491.506,13103104
51,492.090,13082624
52,491.276,13070336
53,491.433,13062144
54,492.998,13201408
55,491.826,13176832
56,494.610,13094912
57,492.409,13094912
58,491.870,13225984
59,492.592,13094912
60,492.671,13283328
61,491.699,13275136
62,491.454,13303808
63,490.967,13287424
64,492.361,13062144
65,492.052,13156352
66,490.554,13070336
67,491.909,13094912
68,492.539,13168640
69,489.713,13189120
70,491.798,13115392
71,490.771,13062144
72,492.242,13094912
73,492.086,13189120
74,491.162,13189120
75,491.581,13176832
76,492.225,13041664
77,493.508,13189120
78,529.833,13074432
79,491.445,13074432
80,491.520,13156352
81,493.507,13176832
82,494.312,13082624
83,366.968,13156352
84,490.792,13201408
85,495.061,13168640
86,492.646,13225984
87,491.347,13283328
88,366.488,13094912
89,492.295,13176832
90,490.676,13070336
91,488.583,13070336
92,490.590,13070336
93,364.734,13283328
94,490.597,13225984
95,491.701,13062144
96,497.730,13115392
97,490.880,13099008
98,491.893,13168640
99,491.360,13168640
100,489.906,13291520

Statistics:
Average Time,484.719 ms
Max Time,529.833 ms
Average Memory,12.544 MB
Max Memory,12.688 MB
