Run,Time(ms),Memory(Bytes)
1,0.171,6918144
2,0.172,6356992
3,0.164,6778880
4,0.171,6758400
5,0.164,7053312
6,0.164,6668288
7,0.165,6914048
8,0.173,6737920
9,0.165,6668288
10,0.170,6881280
11,0.165,6668288
12,0.188,6742016
13,0.166,6942720
14,0.164,7028736
15,0.163,6950912
16,0.164,7053312
17,0.168,6623232
18,0.168,6856704
19,0.190,6631424
20,0.164,6995968
21,0.170,7000064
22,0.184,7032832
23,0.169,6787072
24,0.166,6782976
25,0.168,6737920
26,0.165,6938624
27,0.167,6995968
28,0.175,6471680
29,0.172,6955008
30,0.170,6668288
31,0.167,6627328
32,0.163,6643712
33,0.165,7028736
34,0.276,6893568
35,0.275,6942720
36,0.275,6926336
37,0.358,6955008
38,0.375,6918144
39,0.246,6918144
40,0.358,6995968
41,0.269,7032832
42,0.186,6914048
43,0.165,6647808
44,0.165,7000064
45,0.164,6922240
46,0.165,6324224
47,0.167,6656000
48,0.166,6922240
49,0.234,5292032
50,0.176,6901760
51,0.165,6782976
52,0.167,6926336
53,0.165,6942720
54,0.164,6942720
55,0.164,6995968
56,0.166,6901760
57,0.164,6930432
58,0.164,6938624
59,0.197,7774208
60,0.175,6631424
61,0.164,6402048
62,0.165,6778880
63,0.172,7004160
64,0.167,6959104
65,0.233,6578176
66,0.165,6520832
67,0.165,6729728
68,0.164,6668288
69,0.165,7012352
70,0.165,7049216
71,0.166,6897664
72,0.174,6590464
73,0.196,6377472
74,0.168,6897664
75,0.166,6955008
76,0.167,6930432
77,0.167,6942720
78,119.524,6774784
79,0.165,6938624
80,0.168,6651904
81,0.180,6938624
82,0.165,6918144
83,0.166,7028736
84,0.163,7053312
85,0.164,6955008
86,0.232,6823936
87,0.172,6737920
88,0.165,6901760
89,0.166,6918144
90,0.165,6938624
91,0.167,6856704
92,0.168,6914048
93,0.175,7000064
94,0.165,6782976
95,0.166,6922240
96,0.165,6737920
97,0.165,6950912
98,0.166,6656000
99,121.984,7045120
100,0.166,6668288

Statistics:
Average Time,2.593 ms
Max Time,121.984 ms
Average Memory,6.516 MB
Max Memory,7.414 MB
