Time(ms),Memory(Bytes)
0.154,7032832.0
0.143,7000064.0
0.145,7004160.0
0.131,6852608.0
0.170,6930432.0
0.170,7053312.0
0.167,6995968.0
0.131,6307840.0
0.131,6901760.0
0.172,7008256.0
0.175,6942720.0
0.132,6897664.0
0.169,6901760.0
0.170,6852608.0
0.158,7028736.0
0.168,7028736.0
0.168,7008256.0
0.136,7004160.0
0.146,6918144.0
0.166,7053312.0
0.137,6885376.0
0.153,6914048.0
0.161,6848512.0
0.153,6926336.0
0.169,7000064.0
0.131,6782976.0
0.131,6955008.0
0.139,6914048.0
0.157,6918144.0
114.691,6901760.0
0.150,7045120.0
0.124,5836800.0
0.129,5844992.0
0.137,6926336.0
0.155,7000064.0
0.134,6848512.0
0.137,6926336.0
0.167,7057408.0
0.137,7053312.0
0.170,6914048.0
0.165,7008256.0
0.140,6848512.0
0.131,6914048.0
0.134,6938624.0
0.131,7032832.0
0.174,6848512.0
0.167,6856704.0
0.174,6942720.0
0.171,6918144.0
0.159,6950912.0
0.132,6995968.0
0.134,6852608.0
0.129,6131712.0
0.130,6905856.0
0.132,6901760.0
0.169,6938624.0
0.130,6905856.0
0.131,7032832.0
0.133,6897664.0
0.130,7028736.0
0.135,6942720.0
0.168,6901760.0
0.150,6856704.0
0.168,6991872.0
0.130,7008256.0
0.133,7045120.0
0.134,6860800.0
0.133,7032832.0
0.139,6914048.0
0.136,7000064.0
0.166,6848512.0
0.134,6856704.0
0.132,6901760.0
0.132,6852608.0
0.131,6918144.0
0.134,6680576.0
0.131,7008256.0
0.130,7012352.0
0.131,6938624.0
0.132,6901760.0
0.159,6852608.0
0.153,6950912.0
0.165,6914048.0
0.125,7004160.0
0.133,6897664.0
0.134,6938624.0
0.133,6930432.0
0.133,7028736.0
0.133,7000064.0
0.130,6901760.0
0.133,7012352.0
0.132,6893568.0
0.133,7045120.0
0.136,7008256.0
0.137,6852608.0
0.133,6901760.0
0.132,6377472.0
0.131,6955008.0
0.132,6914048.0
0.133,6914048.0
