Time(ms),Memory(Bytes)
0.171,6918144.0
0.172,6356992.0
0.164,6778880.0
0.171,6758400.0
0.164,7053312.0
0.164,6668288.0
0.165,6914048.0
0.173,6737920.0
0.165,6668288.0
0.170,6881280.0
0.165,6668288.0
0.188,6742016.0
0.166,6942720.0
0.164,7028736.0
0.163,6950912.0
0.164,7053312.0
0.168,6623232.0
0.168,6856704.0
0.190,6631424.0
0.164,6995968.0
0.170,7000064.0
0.184,7032832.0
0.169,6787072.0
0.166,6782976.0
0.168,6737920.0
0.165,6938624.0
0.167,6995968.0
0.175,6471680.0
0.172,6955008.0
0.170,6668288.0
0.167,6627328.0
0.163,6643712.0
0.165,7028736.0
0.276,6893568.0
0.275,6942720.0
0.275,6926336.0
0.358,6955008.0
0.375,6918144.0
0.246,6918144.0
0.358,6995968.0
0.269,7032832.0
0.186,6914048.0
0.165,6647808.0
0.165,7000064.0
0.164,6922240.0
0.165,6324224.0
0.167,6656000.0
0.166,6922240.0
0.234,5292032.0
0.176,6901760.0
0.165,6782976.0
0.167,6926336.0
0.165,6942720.0
0.164,6942720.0
0.164,6995968.0
0.166,6901760.0
0.164,6930432.0
0.164,6938624.0
0.197,7774208.0
0.175,6631424.0
0.164,6402048.0
0.165,6778880.0
0.172,7004160.0
0.167,6959104.0
0.233,6578176.0
0.165,6520832.0
0.165,6729728.0
0.164,6668288.0
0.165,7012352.0
0.165,7049216.0
0.166,6897664.0
0.174,6590464.0
0.196,6377472.0
0.168,6897664.0
0.166,6955008.0
0.167,6930432.0
0.167,6942720.0
119.524,6774784.0
0.165,6938624.0
0.168,6651904.0
0.180,6938624.0
0.165,6918144.0
0.166,7028736.0
0.163,7053312.0
0.164,6955008.0
0.232,6823936.0
0.172,6737920.0
0.165,6901760.0
0.166,6918144.0
0.165,6938624.0
0.167,6856704.0
0.168,6914048.0
0.175,7000064.0
0.165,6782976.0
0.166,6922240.0
0.165,6737920.0
0.165,6950912.0
0.166,6656000.0
121.984,7045120.0
0.166,6668288.0
