Time(ms),Memory(Bytes)
1.368,7049216.0
1.396,6955008.0
1.423,6897664.0
1.413,7057408.0
1.407,6918144.0
1.409,6922240.0
1.368,6995968.0
1.441,6905856.0
1.381,6942720.0
1.417,7057408.0
1.409,6950912.0
1.441,6955008.0
1.634,6950912.0
1.442,6901760.0
1.418,7049216.0
1.555,6901760.0
1.379,6930432.0
1.374,6897664.0
1.380,6901760.0
1.423,7000064.0
1.413,6901760.0
1.409,6955008.0
1.372,6848512.0
1.391,6897664.0
1.418,6955008.0
1.388,7032832.0
1.431,6856704.0
1.401,6848512.0
1.397,6938624.0
1.387,7008256.0
1.411,6905856.0
1.392,7012352.0
1.421,6934528.0
1.386,6905856.0
1.422,6942720.0
1.410,6905856.0
1.406,7049216.0
1.391,6918144.0
1.418,6955008.0
1.485,6942720.0
1.525,7032832.0
1.643,6918144.0
1.378,6914048.0
1.422,6930432.0
1.407,6828032.0
1.383,7008256.0
1.410,6918144.0
1.368,7032832.0
1.360,6942720.0
1.419,6987776.0
1.383,7000064.0
1.372,6840320.0
124.998,6995968.0
1.383,7045120.0
1.370,6914048.0
1.427,6901760.0
1.363,7000064.0
1.355,6955008.0
1.415,7000064.0
1.375,6995968.0
1.410,6860800.0
1.376,6901760.0
1.363,6848512.0
1.404,6918144.0
1.432,7028736.0
1.416,6914048.0
1.453,7012352.0
1.558,6852608.0
1.431,6897664.0
1.359,7028736.0
1.401,6942720.0
1.420,6918144.0
1.412,6942720.0
1.388,6942720.0
1.370,6942720.0
1.402,7032832.0
1.434,6914048.0
1.363,6995968.0
1.430,6856704.0
1.451,6856704.0
1.397,6942720.0
1.389,6922240.0
1.408,6995968.0
1.393,6901760.0
1.405,6897664.0
1.402,6856704.0
1.392,6938624.0
1.383,7057408.0
1.401,7004160.0
1.429,6901760.0
1.376,6926336.0
1.368,6914048.0
1.529,6914048.0
1.370,7053312.0
1.426,6934528.0
1.384,7032832.0
1.455,6930432.0
1.424,7057408.0
1.377,7053312.0
1.406,7012352.0
