Time(ms),Memory(Bytes)
1.825,6905856.0
1.833,6848512.0
1.812,6856704.0
1.877,6955008.0
1.869,7032832.0
1.847,6918144.0
1.820,6938624.0
1.792,6918144.0
1.821,7012352.0
1.823,6926336.0
1.770,7049216.0
1.828,6938624.0
1.795,6930432.0
119.375,7008256.0
1.795,6995968.0
1.849,6914048.0
1.853,6856704.0
1.829,7053312.0
1.886,6995968.0
1.842,6885376.0
1.839,7045120.0
1.854,7032832.0
1.774,6938624.0
1.778,6926336.0
1.817,6926336.0
1.811,6848512.0
1.839,7045120.0
1.788,6938624.0
1.879,6914048.0
1.891,6897664.0
1.834,6840320.0
1.878,6955008.0
1.815,7057408.0
1.805,6901760.0
1.827,6950912.0
1.770,6938624.0
1.794,7045120.0
1.845,7790592.0
1.957,6926336.0
1.790,7000064.0
1.930,7000064.0
1.850,7053312.0
1.793,6905856.0
1.861,7053312.0
1.923,6856704.0
1.797,6897664.0
1.827,6995968.0
1.861,6914048.0
1.781,7049216.0
1.778,6938624.0
1.827,7000064.0
1.774,6897664.0
1.831,6955008.0
1.794,6926336.0
1.784,6926336.0
1.788,6852608.0
1.886,7008256.0
1.791,7053312.0
1.809,7004160.0
1.806,7045120.0
1.801,6930432.0
1.888,7004160.0
1.797,7012352.0
1.977,6901760.0
1.793,6901760.0
1.818,7000064.0
1.806,6901760.0
1.788,6918144.0
1.859,7749632.0
1.841,6938624.0
1.819,6856704.0
1.786,6905856.0
1.898,6955008.0
1.810,7053312.0
1.873,6995968.0
2.068,6938624.0
2.011,6922240.0
1.795,6930432.0
1.825,7057408.0
1.799,7045120.0
1.808,7028736.0
1.788,6950912.0
1.818,7000064.0
1.786,7049216.0
1.822,7057408.0
1.870,7000064.0
1.827,7004160.0
1.883,7004160.0
1.792,6914048.0
1.916,7000064.0
1.846,6901760.0
1.826,7008256.0
1.842,6840320.0
1.815,6926336.0
1.823,6918144.0
2.029,6897664.0
1.785,7745536.0
2.042,6914048.0
2.222,7045120.0
1.832,6950912.0
