Run,Time(ms),Memory(Bytes)
1,23035.600,7012352
2,23172.100,7000064
3,23007.400,7000064
4,23484.100,6942720
5,23055.200,6852608
6,22994.100,7032832
7,28055.100,7049216
8,23014.200,6901760
9,23050.500,6918144
10,23943.400,6938624

Statistics:
Average Time,23681.170 ms
Max Time,28055.100 ms
Average Memory,6.642 MB
Max Memory,6.723 MB
