Run,Time(ms),Memory(Bytes)
1,442.655,11649024
2,443.580,11726848
3,445.056,11575296
4,444.020,11669504
5,447.045,11722752
6,442.487,11575296
7,444.866,11644928
8,440.826,11743232
9,451.078,11636736
10,444.264,11718656
11,450.478,11616256
12,318.423,11595776
13,315.728,11616256
14,445.870,11726848
15,318.273,11583488
16,320.865,11608064
17,325.597,11694080
18,319.443,11689984
19,321.642,11616256
20,316.584,11612160
21,317.619,11722752
22,447.343,11616256
23,441.058,11718656
24,442.858,11743232
25,445.887,11665408
26,444.577,11751424
27,444.017,11739136
28,442.475,11649024
29,445.796,11628544
30,444.662,11669504
31,443.545,11722752
32,442.399,11603968
33,441.792,11644928
34,450.876,11636736
35,443.178,11722752
36,444.765,11735040
37,445.382,11739136
38,450.858,11755520
39,447.489,11726848
40,441.593,11759616
41,447.299,11628544
42,451.313,11616256
43,443.477,11722752
44,320.584,11636736
45,318.077,11722752
46,315.700,11763712
47,319.559,11747328
48,323.744,11616256
49,314.240,11739136
50,321.842,11591680
51,323.517,11743232
52,320.448,11759616
53,323.881,11612160
54,445.532,11726848
55,317.344,11563008
56,444.996,11751424
57,454.394,11640832
58,445.384,11718656
59,474.059,11649024
60,316.393,11579392
61,446.398,11575296
62,321.631,11751424
63,318.597,11739136
64,447.439,11624448
65,727.372,11739136
66,565.282,11579392
67,526.994,11575296
68,649.464,11575296
69,509.868,11612160
70,663.777,11751424
71,490.641,11575296
72,481.783,11612160
73,444.722,11653120
74,442.369,11620352
75,441.831,12099584
76,448.589,11722752
77,446.368,11718656
78,441.656,11759616
79,446.558,11612160
80,440.293,11612160
81,447.411,11649024
82,323.192,11575296
83,320.532,11743232
84,319.704,11763712
85,320.168,11747328
86,321.953,11747328
87,318.544,11669504
88,318.756,11726848
89,325.011,11669504
90,447.087,11694080
91,443.026,11579392
92,441.838,11694080
93,443.676,11608064
94,447.831,11698176
95,443.961,11616256
96,450.525,11616256
97,453.255,11575296
98,444.682,11579392
99,444.084,11759616
100,444.951,11747328

Statistics:
Average Time,417.306 ms
Max Time,727.372 ms
Average Memory,11.134 MB
Max Memory,11.539 MB
