Run,Time(ms),Memory(Bytes)
1,0.176,6909952
2,0.184,6864896
3,0.212,7053312
4,0.160,7012352
5,0.175,6946816
6,3.427,11059200
7,3.350,11059200
8,3.337,10944512
9,0.179,6402048
10,0.181,6676480
11,0.180,6922240
12,3.344,11075584
13,0.179,7061504
14,0.171,6651904
15,3.273,11177984
16,0.182,7049216
17,0.183,6856704
18,0.182,7032832
19,0.231,6762496
20,0.202,6946816
21,0.173,6856704
22,3.382,11067392
23,0.178,6676480
24,0.224,6746112
25,0.181,6647808
26,0.181,6860800
27,0.194,6959104
28,3.295,11345920
29,0.192,7032832
30,0.178,6860800
31,0.175,6627328
32,0.188,6942720
33,0.179,6377472
34,0.179,6688768
35,0.169,6918144
36,0.168,6582272
37,0.207,6918144
38,0.190,7036928
39,0.180,6885376
40,0.182,6852608
41,0.176,6946816
42,0.184,7012352
43,0.182,6688768
44,0.178,6787072
45,0.214,6901760
46,0.187,6381568
47,3.288,11153408
48,0.173,7004160
49,0.157,7061504
50,3.358,11104256
51,0.191,6955008
52,0.190,7036928
53,0.168,6864896
54,0.166,7008256
55,0.169,6926336
56,0.183,6946816
57,0.180,7004160
58,0.170,6791168
59,0.182,6852608
60,0.179,7036928
61,0.176,6647808
62,3.341,11112448
63,0.168,6594560
64,0.167,6778880
65,0.205,7012352
66,0.167,6766592
67,0.184,6918144
68,0.173,6733824
69,0.175,6594560
70,0.163,6946816
71,0.178,6930432
72,0.174,6909952
73,0.172,6860800
74,0.170,6852608
75,0.186,7049216
76,0.166,7008256
77,3.588,10878976
78,0.221,6639616
79,0.190,7032832
80,0.183,6852608
81,0.183,6959104
82,0.183,6918144
83,0.178,6942720
84,0.193,6651904
85,0.171,6946816
86,0.180,6651904
87,0.190,6909952
88,0.196,7004160
89,0.172,6594560
90,0.185,6942720
91,0.197,6955008
92,0.174,7012352
93,0.166,6860800
94,0.216,6942720
95,0.187,6905856
96,3.306,11083776
97,0.183,6672384
98,0.180,7049216
99,0.183,7012352
100,0.190,6647808

Statistics:
Average Time,0.563 ms
Max Time,3.588 ms
Average Memory,7.025 MB
Max Memory,10.820 MB
