Run,Time(ms),Memory(Bytes)
1,1.209,7688192
2,1.078,6942720
3,1.137,6918144
4,1.134,6942720
5,1.117,6852608
6,4.310,11448320
7,4.363,11358208
8,1.154,7057408
9,1.081,7049216
10,1.256,6856704
11,1.130,7065600
12,1.155,7057408
13,1.146,7049216
14,1.060,6905856
15,1.147,6864896
16,1.076,7057408
17,1.084,6942720
18,4.370,11419648
19,1.038,6844416
20,1.031,7000064
21,1.100,6959104
22,1.108,6955008
23,1.250,7000064
24,4.429,11354112
25,1.161,7004160
26,1.087,6905856
27,1.089,7049216
28,1.266,6930432
29,1.138,7032832
30,1.124,6901760
31,1.141,7004160
32,4.425,11452416
33,1.059,6946816
34,1.134,6946816
35,4.462,11341824
36,1.106,7008256
37,1.172,7008256
38,1.051,6901760
39,1.204,6909952
40,1.127,6856704
41,1.135,6959104
42,1.065,7004160
43,1.149,6852608
44,1.086,6942720
45,1.063,7000064
46,1.168,7053312
47,1.028,6942720
48,1.130,6901760
49,1.110,6823936
50,1.038,6922240
51,1.070,7053312
52,4.528,11452416
53,1.110,6955008
54,1.183,6852608
55,4.505,11399168
56,1.197,7012352
57,1.100,6901760
58,1.189,7004160
59,1.273,6959104
60,1.072,6852608
61,4.619,11476992
62,1.144,7061504
63,1.142,7016448
64,4.313,11419648
65,4.285,11341824
66,1.111,7057408
67,1.047,6856704
68,1.112,6946816
69,1.188,6918144
70,1.095,6918144
71,1.150,7004160
72,1.111,6942720
73,1.437,6930432
74,1.130,7008256
75,1.154,6918144
76,1.228,6942720
77,1.031,7004160
78,1.108,6901760
79,4.204,11075584
80,1.051,6856704
81,1.056,7057408
82,4.469,11464704
83,1.075,7008256
84,1.118,7032832
85,4.346,11341824
86,1.054,6942720
87,1.088,7057408
88,1.107,6918144
89,1.166,7053312
90,1.037,6942720
91,4.412,11374592
92,1.062,6922240
93,1.125,6934528
94,1.084,7000064
95,1.120,7004160
96,1.027,6885376
97,1.055,6946816
98,1.229,6918144
99,1.065,6905856
100,4.405,11472896

Statistics:
Average Time,1.647 ms
Max Time,4.619 ms
Average Memory,7.319 MB
Max Memory,10.945 MB
